ID,Name,Latitude,Longitude,Category,Rating,Number of Reviews,Business Status
944,نقرشة طريق,26.4252724,50.0244871,cafe,5,1,OPERATIONAL
945,فود ترك خالد الخالدي,26.4267427,50.0167391,cafe,4,2,OPERATIONAL
946,Mr Beans,26.4236956,50.0197925,cafe,No rating,No reviews,OPERATIONAL
947,كيان,26.426856,50.0361797,cafe,3.9,80,OPERATIONAL
948,مجلس و دلة,26.4313506,50.0397584,cafe,4.3,479,OPERATIONAL
949,مقهى وديوانية اراك,26.4242764,50.0333815,cafe,3.4,82,OPERATIONAL
950,Mantorose Cafe,26.4384625,50.0336064,cafe,4.1,807,OPERATIONAL
951,مقهى ايمان المشروبات,26.4328796,50.0297491,cafe,4.3,211,OPERATIONAL
952,Krispy kreme,26.4276829,50.0426264,cafe,4.3,86,OPERATIONAL
953,Tim Hortons King Saud Noor,26.4273804,50.0381037,cafe,4.3,170,OPERATIONAL
954,Tim Hortons Alnoor,26.4360481,50.03450600000001,cafe,4.3,212,OPERATIONAL
955,Brisa cafe,26.4270371,50.044003,cafe,4.3,233,OPERATIONAL
956,مقهي ليالي الأمم,26.4243223,50.0605475,cafe,3.7,595,OPERATIONAL
957,مقهى انغام دبي 2,26.437699,50.0532849,cafe,4,116,OPERATIONAL
958,ديوانيه حياكم,26.4332559,50.0439795,cafe,4.1,193,OPERATIONAL
959,بلو سكاي كافيه Blue sky coffe,26.4405108,50.0497362,cafe,4,216,OPERATIONAL
960,Sultan Nights Cafe,26.4379761,50.056417,cafe,3.9,268,OPERATIONAL
961,معسلات ليالي وناسه,26.4234368,50.0587055,cafe,3.5,59,OPERATIONAL
962,مقهى دارالمزاج,26.4342878,50.055019,cafe,4.3,51,OPERATIONAL
963,ADNOC Service Station | Al Noor District (2052),26.4361292,50.0341727,cafe,4.1,60,OPERATIONAL
964,قهوه يويو اني,26.4369722,50.0537437,cafe,4.9,15,OPERATIONAL
965,دونات,26.4273743,50.0429375,cafe,2.6,5,OPERATIONAL
966,القهوة المثالية,26.4261592,50.035146,cafe,4,55,OPERATIONAL
967,مقهى ال انعم,26.4344906,50.0549102,cafe,3.6,55,OPERATIONAL
968,Barn's | بارنز,26.42626,50.059116,cafe,2.6,5,OPERATIONAL
969,Barn's | بارنز,26.4308214,50.0681927,cafe,4.4,307,OPERATIONAL
970,Tim Hortons,26.430946,50.067987,cafe,4.1,693,OPERATIONAL
971,ديوانية الديوان,26.4172838,50.0610387,cafe,4,93,OPERATIONAL
972,شقق تاج المنيرة المخدومة,26.4253,50.068645,cafe,3.5,319,OPERATIONAL
973,Velvet Crepeفلفت كريب,26.42969,50.0769945,cafe,4,446,OPERATIONAL
974,best cafe,26.4288998,50.0684259,cafe,4.3,251,OPERATIONAL
975,Boofiya Jabalul Noor,26.440288,50.0607631,cafe,4,181,OPERATIONAL
976,ديوان الفخامه,26.439319,50.0638716,cafe,4,6,OPERATIONAL
977,زد كافي Zed Coffee,26.4372773,50.0539006,cafe,3.8,24,OPERATIONAL
978,Hookah parlour,26.4246534,50.0605754,cafe,2.6,5,OPERATIONAL
979,Tea palace قصر الشاي,26.4307464,50.0790797,cafe,4.3,24,OPERATIONAL
980,kyan,26.4353626,50.0883123,cafe,4.1,217,OPERATIONAL
981,Dunkin' - دانكن,26.432116,50.08072,cafe,4,1360,OPERATIONAL
982,Starbucks,26.422725,50.09156600000001,cafe,4.2,450,OPERATIONAL
983,Starbucks,26.4311979,50.0840775,cafe,4.5,158,OPERATIONAL
984,Dunkin' - دانكن,26.4206875,50.0888125,cafe,2.8,113,OPERATIONAL
985,NaseemAlzohoor,26.4317717,50.0811556,cafe,4.7,700,OPERATIONAL
986,Your coffee is right قهوتك صح,26.4206828,50.0887943,cafe,4.7,60,OPERATIONAL
987,مقهي ايامنا,26.4368344,50.0923228,cafe,4.3,125,OPERATIONAL
988,Krispy Kreme,26.422777300000003,50.0921055,cafe,4.2,221,OPERATIONAL
989,Kasbon Specialty Coffee,26.4277216,50.0971047,cafe,4.3,69,OPERATIONAL
990,Tim Hortons,26.4206851,50.0889621,cafe,3.8,123,OPERATIONAL
991,مقهى ومحمصة سمبلسيتي | Simplicity cafe & roastery,26.4192141,50.0863253,cafe,4.6,17,OPERATIONAL
992,وقت الكرك Karak Time,26.4249942,50.0978396,cafe,4.4,247,OPERATIONAL
993,"Tea Time - Adama, Dammam",26.4349312,50.1042781,cafe,4.3,204,OPERATIONAL
994,Seko market,26.4409677,50.099806,cafe,3.9,23,OPERATIONAL
995,Tea Time Dammam,26.4418959,50.0976492,cafe,4.2,256,OPERATIONAL
996,Wanasah Coffee,26.4208437,50.1071064,cafe,3.7,234,OPERATIONAL
997,مقهي درة المصريين,26.436571,50.1012257,cafe,4.7,44,OPERATIONAL
998,مقهى الراكوبة,26.4361537,50.0998929,cafe,4.8,37,OPERATIONAL
999,مقهي ذا لاونج,26.4286506,50.1035253,cafe,4.4,10,OPERATIONAL
1000,Shay Khana,26.4209354,50.0976329,cafe,4.3,52,OPERATIONAL
1001,Mantorose Cafe,26.4258384,50.0993562,cafe,3.9,67,OPERATIONAL
1002,Dunkin' - دانكن,26.434723,50.117571,cafe,4,843,OPERATIONAL
1003,Cake & Tart كيك وتارت,26.4417689,50.120239,cafe,4.7,501,OPERATIONAL
1004,Cafe Chai,26.4404273,50.1163882,cafe,4.2,117,OPERATIONAL
1005,SeroTonin Lounge سيروتونين لاونج,26.4415397,50.1222813,cafe,4.3,275,OPERATIONAL
1006,Andes Coffee Roasters,26.4287771,50.1184134,cafe,3.8,16,OPERATIONAL
1007,Tea Castle,26.440297,50.113091,cafe,4.4,101,OPERATIONAL
1008,Road Café | قهوة الطريق,26.4397349,50.1182432,cafe,4.2,102,OPERATIONAL
1009,Club 90 Resto Cafe,26.4386152,50.1112712,cafe,4.3,71,OPERATIONAL
1010,بوفية زاوية تسالي,26.4263865,50.1201778,cafe,4.3,55,OPERATIONAL
1011,PRIME coffee,26.4321442,50.1177826,cafe,3.6,13,OPERATIONAL
1012,TEA WORLD,26.4400572,50.114409,cafe,4.8,17,OPERATIONAL
1013,LOFT CAFE,26.4159576,50.1160433,cafe,3.9,58,OPERATIONAL
1014,Madras Cafe,26.4372639,50.1142352,cafe,4.2,64,OPERATIONAL
1015,Kaakaya Cafe ( الدمام) كعكايه كافيه,26.4292903,50.1173379,cafe,4.6,33,OPERATIONAL
1016,Starbucks,26.4376104,50.1184279,cafe,5,23,OPERATIONAL
1017,Dunkin' - دانكن,26.4303674,50.1339782,cafe,4.1,391,OPERATIONAL
1018,Starbucks,26.430849,50.133247,cafe,3.7,291,OPERATIONAL
1019,Tim Horton,26.429514800000003,50.135101,cafe,4.2,55,OPERATIONAL
1020,كافيه مسباح,26.4336335,50.1295347,cafe,5,47,OPERATIONAL
1021,La Touche,26.4369746,50.1293033,cafe,3.7,7,OPERATIONAL
1022,ديلي كب Daily cup,26.433781300000003,50.1258906,cafe,4.6,10,OPERATIONAL
1023,كرك الذهبي,26.4287956,50.1363699,cafe,5,1,OPERATIONAL
1024,شاهي ماف,26.4433626,49.9867277,cafe,4.5,18,OPERATIONAL
1025,سيركلز كوكيز,26.439887,49.9834679,cafe,4.6,12,OPERATIONAL
1026,ناض للقهوه المختصة,26.4485227,49.9838592,cafe,4.7,12,OPERATIONAL
1027,خصب,26.4435152,49.9967415,cafe,4.7,176,OPERATIONAL
1028,Barn's | بارنز,26.4438997,50.0047776,cafe,4.2,92,OPERATIONAL
1029,دبل تلقيمه,26.4453595,49.9967713,cafe,4.8,51,OPERATIONAL
1030,مقهى مرتكن لتقديم المشروبات,26.44404,50.0011341,cafe,4.9,40,OPERATIONAL
1031,ورق عنب دون,26.4445737,50.0017465,cafe,5,1,OPERATIONAL
1033,مساء التفاحتين للشيش والمعسلات - حمادة - معسل شيش,26.4400315,50.0318925,cafe,4.3,9,OPERATIONAL
1034,mood line cafe,26.4394066,50.0316273,cafe,4.7,15,OPERATIONAL
1035,مقهى الحلويات الجميلة,26.4430228,50.0414575,cafe,4.4,24,OPERATIONAL
1036,بوفيه نظيف ومرتب وتعامل راقي,26.4357557,50.0340601,cafe,4,10,OPERATIONAL
1037,صيانة فورك لفت,26.4429693,50.0416762,cafe,4,5,OPERATIONAL
1038,Mantorose Cafe,26.4506177,50.0534759,cafe,4,468,OPERATIONAL
1039,قهوة الطريق,26.4470251,50.044062,cafe,3.7,26,OPERATIONAL
1040,Chai Makkani,26.4529674,50.0533354,cafe,3.5,2,OPERATIONAL
1041,نوتيلا كافيه,26.4373308,50.0538442,cafe,5,2,OPERATIONAL
1042,Mantorose Cafe,26.4404917,50.0497591,cafe,No rating,No reviews,OPERATIONAL
1043,.,26.4404917,50.0497591,cafe,4.8,8,OPERATIONAL
1044,Rakesh,26.4478893,50.0473793,cafe,No rating,No reviews,OPERATIONAL
1045,Emilien,26.4567522,50.0621896,cafe,4.5,1243,OPERATIONAL
1046,Fraiche bakery مخبز فريش,26.4549823,50.0698453,cafe,4.7,305,OPERATIONAL
1047,Mantorose Cafe,26.4533176,50.0681032,cafe,4.1,257,OPERATIONAL
1048,Meow Cafe مياو كافيه,26.4598705,50.0645845,cafe,4.7,224,OPERATIONAL
1049,Starbucks,26.455456,50.068045,cafe,4.6,45,OPERATIONAL
1050,Quill Cafe,26.4562869,50.0616679,cafe,4.2,177,OPERATIONAL
1051,فيب مزاج الاشراق,26.4416308,50.0728929,cafe,3.8,13,OPERATIONAL
1052,Krispy Kreme Dareen Mall - كرسبي كريم دارين مول,26.4598715,50.0648377,cafe,4,239,OPERATIONAL
1053,Rawayi ardh alqassim dates,26.4520156,50.063751800000006,cafe,4.2,110,OPERATIONAL
1055,مقهى أكواب و أباريق,26.4433642,50.0691715,cafe,4.9,28,OPERATIONAL
1056,شاي احمر معتق,26.4525763,50.0741071,cafe,4.9,86,OPERATIONAL
1057,لاتي - LATEA,26.442496,50.0685995,cafe,4.9,9,OPERATIONAL
1058,Boofiya Abrad,26.44159,50.0651183,cafe,3.7,11,OPERATIONAL
1059,UMQ Coffee 2.2,26.4585577,50.0852098,cafe,4.5,649,OPERATIONAL
1060,Eleven Three | 11 3,26.4530795,50.0807161,cafe,4.6,549,OPERATIONAL
1062,Dunkin' - دانكن,26.4596054,50.0839392,cafe,3.9,572,OPERATIONAL
1063,بلياردو و سنوكر ديلابيكس |مقهى | BILLIARD & SNOOKER DELAPAIX |coffee shop,26.4427845,50.0890469,cafe,4.3,741,OPERATIONAL
1064,Costa Coffee,26.458586,50.086075,cafe,4.9,1519,OPERATIONAL
1065,Dunkin' - دانكن,26.4501082,50.0841279,cafe,3,121,OPERATIONAL
1066,Barn's | بارنز,26.4592294,50.079975,cafe,4.4,96,OPERATIONAL
1067,مقهى ومحمصة تريبيكا| TREEPICA COFFEE ROASTERS,26.4587114,50.08075,cafe,4.5,168,OPERATIONAL
1068,24Cafe,26.4552113,50.0815539,cafe,4.6,37,OPERATIONAL
1069,لجة كافية - Lujjah Cafe,26.4583329,50.0824742,cafe,4.9,109,OPERATIONAL
1070,Tim Hortons,26.4586953,50.0822598,cafe,4.7,106,OPERATIONAL
1071,Road Café,26.4595719,50.0809531,cafe,4,42,OPERATIONAL
1072,فليڤر Flavor,26.45628,50.0813077,cafe,4.7,62,OPERATIONAL
1073,مقهى المحروسة,26.4439823,50.0932941,cafe,4,4,OPERATIONAL
1074,مملكة,26.4557827,50.084949,cafe,4.6,5,OPERATIONAL
1075,عصير قصب,26.445171,50.0927586,cafe,4.9,8,OPERATIONAL
1076,فينسيا لاونج ومقهى Vensia Lounge & Cafe,26.4567743,50.1012023,cafe,4.6,983,OPERATIONAL
1077,Ratio Souq Alhub,26.4465473,50.1044587,cafe,4.3,241,OPERATIONAL
1078,dr.CAFE COFFEE | V12 Station | د.كيف كافيه,26.4561736,50.0969402,cafe,4.3,1866,OPERATIONAL
1079,مقهى إجازة,26.4524485,50.1057701,cafe,3.7,496,OPERATIONAL
1080,Snow cafe,26.455261,50.0969716,cafe,4.3,382,OPERATIONAL
1081,ALKARAK الكرك,26.4537208,50.1061624,cafe,4.2,241,OPERATIONAL
1082,Dunkin' - دانكن,26.4526431,50.0968495,cafe,3.6,332,OPERATIONAL
1083,Second cup سكند كب,26.4567932,50.10118,cafe,4.4,247,OPERATIONAL
1084,المذاق المغربي,26.459323,50.0955575,cafe,4.2,430,OPERATIONAL
1085,مقهى نغم,26.456808400000003,50.1010979,cafe,4.4,91,OPERATIONAL
1086,كاريبو كوفي - Caribou Coffee,26.455517,50.10632,cafe,4.2,512,OPERATIONAL
1087,مقهى مائة درجة,26.4466184,50.1035103,cafe,4.4,218,OPERATIONAL
1088,7 Grams - Dammam Cornish | ٧ جرام - كورنيش الدمام,26.4512255,50.1310087,cafe,4.3,2753,OPERATIONAL
1089,troy coffee lounge,26.4524375,50.1240625,cafe,4.1,1342,OPERATIONAL
1090,RATIO Speciality Coffee,26.452102,50.1302676,cafe,4,1671,OPERATIONAL
1091,.VIA Specialty Coffee And Bakery,26.452093,50.1305713,cafe,4.3,301,OPERATIONAL
1092,Starbucks (Drive Thru),26.4551779,50.113723,cafe,4.1,2613,OPERATIONAL
1093,برونز لونج كافيه,26.451373200000003,50.1291625,cafe,4.7,1387,OPERATIONAL
1094,انوف لاونج - Anov lounge,26.4515085,50.1280583,cafe,4.5,231,OPERATIONAL
1095,Gamma,26.4521461,50.130253800000006,cafe,4.8,2188,OPERATIONAL
1096,Kyan,26.4558024,50.1168148,cafe,4.2,756,OPERATIONAL
1097,017 specialty coffee,26.4521384,50.1303966,cafe,4.7,905,OPERATIONAL
1098,Dose Cafe,26.4579517,50.1203651,cafe,4.1,2310,OPERATIONAL
1099,براير كافيه Briar Cafe & Tea room,26.451165,50.131209000000005,cafe,4.2,791,OPERATIONAL
1100,Riviera Avenue 2 ريفييرا أفينيو,26.452279,50.1257654,cafe,4.3,108,OPERATIONAL
1101,مقهى شيشة ومطعم ايلاف,26.4549054,50.1245545,cafe,3.3,374,OPERATIONAL
1102,24Cafe,26.4512492,50.1307634,cafe,4.3,291,OPERATIONAL
1103,Mantorose Cafe,26.4574732,50.1324472,cafe,4.4,372,OPERATIONAL
1104,crepele,26.4545863,50.1323768,cafe,4.1,408,OPERATIONAL
1105,BASTAH KARAK,26.4511635,50.1314873,cafe,3.5,295,OPERATIONAL
1106,فيو كافيه View Cafe,26.4517493,50.126507,cafe,4.4,86,OPERATIONAL
1107,Riviera Avenue,26.451848700000003,50.1282108,cafe,4.2,127,OPERATIONAL
1108,مقهى لمة عرب,26.4521355,50.1303794,cafe,4.7,139,OPERATIONAL
1109,PARK COFFEE,26.4519537,50.1270807,cafe,4.2,132,OPERATIONAL
1110,كارديو,26.4532451,50.1799668,cafe,No rating,No reviews,OPERATIONAL
1130,"SOLACE, سولاس",26.4655458,50.0604483,cafe,4.5,2165,OPERATIONAL
1132,Your Escape يور اسكيب,26.4665414,50.0601874,cafe,4.5,996,OPERATIONAL
1134,Levels Board Games Cafe | ليفلز,26.4678848,50.0592592,cafe,4.8,1209,OPERATIONAL
1136,كيان كافيه,26.465217,50.0484064,cafe,4,131,OPERATIONAL
1137,Hadota Lounge | مقهى حدوتة,26.4690344,50.0603522,cafe,4.7,431,OPERATIONAL
1138,The Coffee Address | عنوان القهوة,26.4651361,50.0483425,cafe,4.3,99,OPERATIONAL
1141,Cup Of Karak كلاص كرك,26.4621429,50.0495426,cafe,4.8,793,OPERATIONAL
1142,Pastry Shop,26.4679661,50.0594351,cafe,4.1,456,OPERATIONAL
1145,HOOR CAFE | حور كافيه,26.4664168,50.0601372,cafe,4.3,255,OPERATIONAL
1146,Starbucks Coffee,26.4622335,50.0684529,cafe,4,4182,OPERATIONAL
1149,KAV cafe,26.4632259,50.0629607,cafe,4.4,469,OPERATIONAL
1150,رش برجر و اسكيمو | Rush Burger,26.4631903,50.0628076,cafe,4.1,178,OPERATIONAL
1151,keen Cafe & Rest,26.4610331,50.077939,cafe,4,479,OPERATIONAL
1152,Tim Hortons,26.4660224,50.0622828,cafe,4.1,831,OPERATIONAL
1153,DEER LOUNGE مقهى غزاله لاونج,26.4611438,50.0777603,cafe,4.5,147,OPERATIONAL
1154,Barn's | بارنز,26.4631114,50.067097,cafe,3.7,30,OPERATIONAL
1155,BC Lounge,26.472079,50.0864475,cafe,3.6,688,OPERATIONAL
1156,CORE COFFEE & ROASTERY,26.4587015,50.0926965,cafe,4.4,386,OPERATIONAL
1157,Cafficha Coffee,26.4625851,50.0921878,cafe,4.3,336,OPERATIONAL
1158,Paradise Beach Club,26.472876,50.086187,cafe,4.1,641,OPERATIONAL
1159,كاريبو كوفي - Caribou Coffee,26.45861,50.09284,cafe,4.2,686,OPERATIONAL
1160,مقهى مورث | Morth Lounge,26.4593024,50.08818480000001,cafe,4.2,189,OPERATIONAL
1161,"Wayz Breakfast, Brunch & Coffee",26.4613465,50.0734979,cafe,4.3,60,OPERATIONAL
1162,Next two - نكستو,26.472622,50.0862032,cafe,4.1,41,OPERATIONAL
1163,دوح وشاهي كورنيش الدمام Marsa Café مرسى كافيه,26.460126,50.1126226,cafe,4.4,250,OPERATIONAL
1164,Mantorose Cafe,26.4623831,50.1143971,cafe,4.5,401,OPERATIONAL
1165,Cinnabon,26.455007,50.105494,cafe,3.7,131,OPERATIONAL
1166,مقهى لمسة ثلج,26.4553049,50.0969518,cafe,4.3,29,OPERATIONAL
1167,O & Va,26.4721875,50.0935625,cafe,4.3,163,OPERATIONAL
1168,Verocci cafe,26.4554634,50.1050441,cafe,4,71,OPERATIONAL
1169,The Coffee Address | عنوان القهوة,26.46422,50.121457,cafe,4.4,986,OPERATIONAL
1170,Crafter Cafe مقهى كرافتر,26.4681879,50.1235966,cafe,4.1,687,OPERATIONAL
1171,مقهى فيشاوي باشا,26.4762738,50.1184685,cafe,3.9,1462,OPERATIONAL
1172,Cosmo Drive thru Dammam,26.467272,50.1230651,cafe,4.4,237,OPERATIONAL
1173,Dunkin' - دانكن,26.460683,50.120986,cafe,4,868,OPERATIONAL
1174,Ahram Cafe,26.47353,50.1183108,cafe,4.4,245,OPERATIONAL
1175,Abu Hayyan Coffee,26.4639177,50.1326108,cafe,4.4,816,OPERATIONAL
1176,Barn's | بارنز,26.456521,50.122835,cafe,4.3,80,OPERATIONAL
1177,Banuzy,26.4627142,50.12137140000001,cafe,4.5,157,OPERATIONAL
1178,Krispy Kreme,26.4542133,50.1187753,cafe,4.3,928,OPERATIONAL
1179,هبلي بابلي _ Hubbly Bubbly,26.4609611,50.1209925,cafe,4.5,117,OPERATIONAL
1180,Dunkin' - دانكن,26.474289,50.125496,cafe,3.7,224,OPERATIONAL
1181,ADNOC Service Station | Corniche Al Dammam (2004),26.4598166,50.1208537,cafe,3.6,74,OPERATIONAL
1182,Osmanli Lezzet المذاق العثماني,26.4717276,50.131481,cafe,4.5,11171,OPERATIONAL
1183,Pianolla Cafe | بيانولا كافيه,26.473363,50.1331902,cafe,4.2,1782,OPERATIONAL
1184,Barn's | بارنز,26.4648077,50.1321702,cafe,3.8,52,OPERATIONAL
1186,BERRIES TREE مقهى شجرة التوت,26.4624974,50.1215402,cafe,4.4,730,OPERATIONAL
1187,Abu Farida Balila & Salep,26.462570900000003,50.1326099,cafe,4.5,121,OPERATIONAL
1188,VHAGAR Shisha Lounge | فيقار لاونج,26.4700647,50.1239576,cafe,4.6,102,OPERATIONAL
1189,لاونج ومقهى بيتش بارك,26.4663807,50.1230126,cafe,4.5,74,OPERATIONAL
1190,شاي حطب بوريان,26.4711024,50.13354760000001,cafe,5,1,OPERATIONAL
1191,شاي ام حور,26.4589098,50.132375800000005,cafe,4.8,10,OPERATIONAL
1192,شاي على الجمر Tea,26.471955,50.132885,cafe,5,4,OPERATIONAL
1193,Lapate Lounge,26.4731513,50.1287574,cafe,3.8,5,OPERATIONAL
1194,مشروع بسطة ١٢,26.4747513,50.1331254,cafe,4.3,11,OPERATIONAL
1240,VIVIAN Cafe فيفيان كافيه,26.4734853,50.0862765,cafe,4.1,83,OPERATIONAL
1241,Golden damamm,26.4720602,50.086322800000005,cafe,3.9,56,OPERATIONAL
1242,Cardio,26.4779471,50.091665,cafe,4.3,102,OPERATIONAL
1243,مقهي شارع جيهان لتقديم المشروبات-Jihan Street Coffee Shop,26.4735085,50.0863883,cafe,5,20,OPERATIONAL
1245,شعبيات ام جاسم,26.4778134,50.0901555,cafe,4.3,30,OPERATIONAL
1246,البرواز كافيه,26.4728708,50.0861908,cafe,5,1,OPERATIONAL
1247,كوفيانا coffyana,26.4749887,50.0910292,cafe,4.5,2,OPERATIONAL
1248,شاهي أبو نبيل,26.4779553,50.0887389,cafe,5,2,OPERATIONAL
1249,سواحل بيروت,26.4805159,50.0975562,cafe,3.8,847,OPERATIONAL
1250,Triple T,26.4715535,50.091925,cafe,4.9,43,OPERATIONAL
1251,Costa coffee,26.4736623,50.0945479,cafe,3,2,OPERATIONAL
1252,Starbucks,26.4797153,50.1326938,cafe,4,693,OPERATIONAL
1253,Remedy Roasters & Specialty Coffee | ريمدي محمصة وقهوة مختصة,26.4794329,50.132684,cafe,4.9,1192,OPERATIONAL
1254,مقهى اكورا لاونج | ACURRA LOUNGE,26.4794971,50.1326814,cafe,4.8,203,OPERATIONAL
1255,TEA & MORE شاي واكثر,26.478915,50.1251252,cafe,4.4,127,OPERATIONAL
1256,dr.CAFE COFFEE | د.كيف كافيه,26.481447,50.1257995,cafe,4.6,97,OPERATIONAL
1257,Hooka mode cafe,26.4798247,50.13258,cafe,4.6,127,OPERATIONAL
1258,فيو الشاطي كافيه,26.4768355,50.1178731,cafe,4.5,43,OPERATIONAL
1259,MAR Lounge,26.4933088,50.1207277,cafe,4.3,15,OPERATIONAL
1260,Beach Coffee,26.4803135,50.1173983,cafe,3.5,66,OPERATIONAL
1261,القهوه المثاليه (الشاطىء),26.4749515,50.1249699,cafe,4.2,77,OPERATIONAL
1262,Aton cafe | أتــون كافــيه,26.4792798,50.132664,cafe,4.7,36,OPERATIONAL
1263,ارزان كافيه,26.4804105,50.1193623,cafe,4.9,164,OPERATIONAL
1264,راسون لاونج,26.4794181,50.1326829,cafe,4.6,11,OPERATIONAL
1265,Half Million,26.4903838,50.1335094,cafe,4.3,3208,OPERATIONAL
1266,اعماق البن,26.4901201,50.13317,cafe,4.5,224,OPERATIONAL
1267,كفاف قهوة مختصة kefaf coffee,26.4956235,50.1324981,cafe,4.5,285,OPERATIONAL
1268,ندرة,26.4903158,50.1332052,cafe,4.7,137,OPERATIONAL
1298,دكة كافية,26.4981757,50.127649,cafe,4.4,25,OPERATIONAL
1299,العامل ابو سكسوكه الله يقروشه,26.4938926,50.124127,cafe,No rating,No reviews,OPERATIONAL
1300,رمل,26.4982442,50.1272835,cafe,5,46,OPERATIONAL
1301,Moments cafe,26.4922565,50.1296702,cafe,No rating,No reviews,OPERATIONAL
1302,OVERJAR اوفر جار,26.4970503,50.1341949,cafe,2.8,31,OPERATIONAL
1303,Repeat Coffee By The Sea,26.4970726,50.1347275,cafe,3.3,180,OPERATIONAL
1304,Morth lounge,26.4963512,50.1345033,cafe,3.2,132,OPERATIONAL
1305,Majlis Takya مجلس تكية,26.4963964,50.1340642,cafe,4.8,100,OPERATIONAL
1306,7 Grams - تكية بحر,26.4970239,50.1341826,cafe,5,4,OPERATIONAL
1307,فود ترك الهافمون,26.1622554,50.0691471,cafe,5,6,OPERATIONAL
1308,Cafè Jamoka,26.1451229,50.0916541,cafe,3.8,24,OPERATIONAL
1309,كريپل كافيه crêpele cafe,26.1615142,50.1136127,cafe,4.5,20,OPERATIONAL
1310,فلافي كيك وقهوة (وايتي كيك Whitey fluffy),26.1535448,50.1444778,cafe,4.9,108,OPERATIONAL
1311,Samrah,26.1539567,50.1445969,cafe,4.8,81,OPERATIONAL
1312,tamala coffee,26.1546823,50.1434883,cafe,4.5,38,OPERATIONAL
1313,HAT COFFEE,26.155792500000004,50.1361,cafe,4.7,89,OPERATIONAL
1314,Tatima Cafe,26.1450378,50.1367478,cafe,4.8,42,OPERATIONAL
1315,Coffee 9 Nine Grams | كوفي تسعة جرام,26.1552315,50.1395755,cafe,4.6,42,OPERATIONAL
1316,Deira Coffee | قهوة الديرة,26.1544086,50.14091200000001,cafe,4.9,31,OPERATIONAL
1317,سمرة,26.153588,50.1445795,cafe,5,3,OPERATIONAL
1318,أؤطنة,26.1537392,50.1443162,cafe,5,2,OPERATIONAL
1319,ايت اوز-8Oz Coffee,26.1520983,50.1613103,cafe,4.1,317,OPERATIONAL
1320,Reds Coffee,26.152138,50.159865,cafe,3.9,43,OPERATIONAL
1321,شاي بخار,26.1520673,50.1609524,cafe,4,211,OPERATIONAL
1322,شاي مسكوب العزيزية,26.1439005,50.1608233,cafe,4.6,309,OPERATIONAL
1323,MANTOROSE,26.1569792,50.161606,cafe,4.9,47,OPERATIONAL
1324,Costa Coffee,26.1474887,50.151377,cafe,3.9,12,OPERATIONAL
1325,McCafe,26.154745,50.161409,cafe,4.4,19,OPERATIONAL
1326,القهوة المثالية (العزيزيه),26.1508657,50.1613897,cafe,3.9,62,OPERATIONAL
1327,شاي عذيب,26.158909,50.1615693,cafe,4.7,62,OPERATIONAL
1328,شاهي بدو العزيزية,26.157191,50.1616715,cafe,4.4,33,OPERATIONAL
1329,Sip speciality coffee,26.1573358,50.1615245,cafe,4.8,35,OPERATIONAL
1330,Fillto Specialty coffee & sweets,26.1569375,50.1616875,cafe,5,18,OPERATIONAL
1331,Cafe 55,26.1571758,50.1939604,cafe,4.3,189,OPERATIONAL
1332,بلو سكاي,26.1673626,50.1170037,cafe,2.3,12,OPERATIONAL
1333,BE HAPPY COFFEE,26.1637516,50.1148127,cafe,4.6,7,OPERATIONAL
1334,Taybeen Museum,26.1670314,50.1453238,cafe,4.5,2550,OPERATIONAL
1335,Tulum Cafe,26.1670208,50.1455834,cafe,No rating,No reviews,OPERATIONAL
1336,Shrq Coffee Roasters (Al Azizia),26.1774132,50.1578913,cafe,4.5,875,OPERATIONAL
1337,M CLUB مقهى,26.1751872,50.1622443,cafe,3.4,364,OPERATIONAL
1338,Dunkin' - دانكن,26.1686337,50.1614605,cafe,3.9,500,OPERATIONAL
1339,آرت سويت الصواري,26.1752692,50.1622766,cafe,4.5,608,OPERATIONAL
1340,RATIO Speciality Coffee,26.1737086,50.1545362,cafe,4.4,318,OPERATIONAL
1341,The Coffee Address | عنوان القهوة,26.1686812,50.1621991,cafe,4.3,160,OPERATIONAL
1342,ارت سويت الشراع,26.1740508,50.1525802,cafe,4.2,221,OPERATIONAL
1343,Mr. Tea,26.1783755,50.1578326,cafe,4.4,490,OPERATIONAL
1344,Kyan,26.1733696,50.1574729,cafe,3.6,125,OPERATIONAL
1345,ديوانية محبوك,26.1732639,50.1545369,cafe,4.3,133,OPERATIONAL
1346,simplicity,26.1726489,50.1618395,cafe,4.6,105,OPERATIONAL
1347,Barn's | بارنز,26.1762145,50.1626338,cafe,4.3,96,OPERATIONAL
1348,شاي عنق,26.1726405,50.1618938,cafe,4.4,38,OPERATIONAL
1349,24Cafe,26.1739592,50.1574473,cafe,5,17,OPERATIONAL
1350,مقهى شاي سرا,26.1690635,50.1621693,cafe,4.7,35,OPERATIONAL
1351,Blue sky coffee | بلو سكاي كافيه,26.175202,50.1624671,cafe,3.9,10,OPERATIONAL
1352,دو دونات - Do Donuts,26.1734667,50.1545237,cafe,3.7,13,OPERATIONAL
1353,مزاج مغربي العزيزية,26.1723191,50.1621801,cafe,4.6,30,OPERATIONAL
1354,Perfect Coffee (blue khober),26.173421,50.1610646,cafe,3.8,16,OPERATIONAL
1355,‏Blue Star Cafe | بلو ستار كافيه,26.1734141,50.1623246,cafe,4.6,17,OPERATIONAL
