,name,rating,num_reviews
ChIJpfIzrSH7ST4REKHuVM8tfa8,Weber Burger,4.6,2026
ChIJ07XAJxjjST4RgYB7BDeGH08,Broasted Karam,4,3255
ChIJMaPKbjL9ST4R4b2LUiK3-d4,معجنات التواصل,4.1,134
ChIJE_XEHWj7ST4RR1X-biLDkmk,Eastern Coast - Seafood,4.2,2366
ChIJOyGyM3D_NT4RuFwk6XA5uTI,healthy light,4.2,406
ChIJNTuNUAT7ST4RhPx4ppwn0SI,AlBaik,4.1,10419
ChIJx_WGAlz-ST4RbBd6pp6f8ig,مطاعم كواكب البخاري ٢,3.6,84
ChIJH6oQvBPmST4RjZtkUjLhymA,Diwaniat Alsahel,4,296
ChIJjXhx1OzpST4R1wpF4vCuDG8,Station Day Khobar,4.6,876
ChIJf3vCf63vST4Rg4uFFZrDF6Q,EZCONE إيزيكون,4.4,400
ChIJGxArOgDpST4RaS18itb0-d4,Have coffee,3.6,26
ChIJ696IGODpST4RA76orLIftCQ,EQUAL,4.2,1717
ChIJQQ22M73pST4RWfE9VWAr6VI,Road Café | قهوة الطريق,4.6,55
ChIJF03Vmdz9ST4RRvo3hd55XDk,Mantorose Cafe,4.1,257
ChIJVwdFLZDnST4ROJIP-8EMHpw,Low Calories,4,658
ChIJAR54bs37ST4RDJYZsqqoNVA,Braira Al Dammam Hotel,4.4,3955
ChIJIxYh403lST4RaE50e2QzebY,Script Speciality Coffee,4.7,988
ChIJNSrr_MrlST4Rn_9-1ck2q9k,KFC,3.7,1214
ChIJ9867pAbDST4RnpQrFzNKhj0,VIAL,4.6,354
ChIJkexcAln7ST4RlsOWZmbRNMs,مطعم عنجر للمعجنات والشاورما Anjar Restaurant,4,520
ChIJrbrJTy3pST4R6636pBRiabQ,Addict,4.4,2117
ChIJoUdqq1n_ST4RCsr3z0TacDM,Icons Coffee Couture,3.6,122
ChIJI2SmBWHpST4RZFpp-vXk-TY,WACAFE ِAl Khobar | وكف الخبر,4.4,350
ChIJEYGjLkj7ST4Rv_CPtdM1oAc,And salad,4.1,938
ChIJZ0ABvI3dST4RvlLciEI1xm0,ورق عنب سوما | Soma Grape Leaves,4.6,1148
ChIJm1QXt9r9ST4R5c1fud09y74,زاوية الكبدة,4.5,331
ChIJw0N11xPoST4Rt0Z4nfdg9hs,Layali Zaman,4.5,3465
ChIJNYRjsg7pST4R1DqavxePe1o,Knock Café | نوك,4.3,869
ChIJrW4TMxPmST4RGKeI-cxoVX8,قهوة الشيوخ Alshayoukh Coffee,4,111
ChIJT2p1cWb7ST4RXF96IFSxSdA,Ello,3,1
ChIJDdFGtG3mST4R2YGabDy20UI,The Specialist,4.3,563
ChIJQaGBYQfDST4RCZ4z5LGPxno,Dose Cafe,4.2,1091
ChIJeXM1cdn9ST4RndzFq5aG4YE,مونترو montreux,4.2,5
ChIJx3W3GA_8ST4RQcolMrBkCus,Goodness of Damascus Restaurant - Syrian dishes,3.9,1043
ChIJOzxBRCboST4Rx_aVZmoZSl0,Palm Grove Restaurant,3.9,1631
ChIJJTlEd3DoST4R4FiCrjv0s5E,Laziza Shwarma and Pastries,4.2,1008
ChIJY99lkof9ST4Ry0NboRlQ5DU,Snow cafe,4.3,382
ChIJ496CrJHpST4Rmba5pbnAXw0,La Mode Coffee & More‏,3.9,347
ChIJraYUuHPjST4RiaT45PMCs0I,Bukhari Hut,4.1,891
ChIJHxcyhAr7ST4RGjrejmiJA9E,Makbous Express,4.2,1135
ChIJA969IkfbST4RYADR4_lN_QQ,ديوانية الذوق المتميز Distinctive Taste Coffee,4,4
ChIJsacCFOHpST4Rjr6DN684fKc,Crafter Cafe مقهى كرافتر,4.1,1755
ChIJXQbZlbXDST4RxlBRlqxk8Bw,دكان وافل,4.2,153
ChIJvysITkv7ST4R0n-nrAaKV6w,المطبخ الهندي السريع,3.8,241
ChIJsZwlPUT7ST4RDynv3k3iarc,Costa Coffee,3.8,115
ChIJSVZUCS_oST4RgBNWJjiJ0qA,Thai House,4.6,3248
ChIJAeghr23pST4RkLt3qwiwKvo,كبز ادوات قهوة مختصة,4.7,73
ChIJDxtR-cUDNj4RrfRsn3IZrw8,شاي مقانيص,4.2,52
ChIJXUB-pLL_ST4RSJ2pnom9xtE,مطعم ليون,4.3,141
ChIJny_Wk9TlST4RvAmFZaqEKDs,Quantum Specialty Coffee,4.6,376
ChIJJeQyB8_8ST4RtSOCjyGW_Xs,شاي بخار,4.3,1198
ChIJ8WcQOxzlST4RwoKUtpEF3oo,Five Guys,4,585
ChIJsX0iNAD9ST4RxnwXJ_V8lRI,مطعم ازال,3.1,19
ChIJNwUlqpH9ST4RFA4uclTW0DM,مايدن | Maidin,4.1,12
ChIJJ_MDojX8ST4RSXgzjFRt4BM,Ruchi Restaurant Dammam مطعم تاج الدمام,3.8,1501
ChIJLTCzdZfDST4RohG5zSQwU4s,شذرات كافيه,4.4,607
ChIJS4r4YRXpST4RVh7tdWkJsm0,Shrq Coffee Roasters (Alkurnaish ) | (مقهى ومحمصة شرق (الكورنيش,4.4,5811
ChIJlz5Vl9zDST4RqXEAFvK0SHI,Raising Cane's,4.4,4137
ChIJ1bC5ejj7ST4RFDbLEv69fB0,سالدوتش | Saldwich,4.6,275
ChIJvVbMzcTjST4R3y_BzKckUw0,بوفية ريفي,4.5,322
ChIJB9ltynn-ST4RbKsfJZZPcBo,Ennabi Grill,4,3925
ChIJ9yxWRtjnST4RLVtFDmaRgJo,Fuddruckers,4.1,2445
ChIJ-xbw8oH-ST4RZXo5q2qvsRI,Herfy,3.2,95
,Error,Error,Error
ChIJLV_5lJz_ST4R0PxFpJFMaj4,Derby Juice,4.2,41
ChIJNTfDlML8ST4RdPPaOcfNtys,Dallat Al Faisaliah,4,497
ChIJp101VLD9ST4Rb_5Aq25qt8A,Kasbon Specialty Coffee,4.3,68
ChIJeaGIawHoST4RlaQeQlhlSfI,مطعم عيال بحر,4.2,2168
ChIJUUYm4RfjST4R8JcbeabdA9Q,مطعم الارنب الجائع الفيصليه,3.1,94
ChIJzQREGBTnST4ReyB7szGUXJk,Boad Coffee Roasters,4.3,739
ChIJExC1wDblST4RK8KM_c6kmRM,madeleine - ithra library,3.8,13
ChIJQbKr0Er-ST4RUSOZJGs9GuY,مشويات حسين سيار,4.5,199
ChIJx0EHzUrlST4RK58xSHT17gU,Spot Chicken,4.1,210
ChIJRXTRaa78ST4RUvlxf0IlFS0,كأس بن قهوه مختصهKASBON Breakfast & Sandwiches,4.3,482
ChIJ3yWsDznlST4RHqQhSLzTNpg,8oz Coffee | ايت اوز كوفي,4.2,900
ChIJ165XJ-ofNj4R-sI3B7EafwE,مطعم الوحيد Alwaheed Restaurant,4.1,502
ChIJWUhzegD9ST4Rrf8SB2O4LUs,مقهى فيشاوي,1,1
ChIJrz-Ibx79ST4R8iN5VyN5V4A,McDonald's,3.8,7742
ChIJV2bgDXT7ST4RrBkgTfwwNjo,Bombai Ryani,3.7,2706
ChIJ54lzusL7ST4RN8JFs-eg4qY,Lghawees | لغاويص,3.8,1096
ChIJaykIEADDST4RnoG_22ZD2sk,INDIAN KITCHEN EXPRESS,3,2
ChIJgfdB7t3nST4Rj4hFW13fPk8,Kyan Coffee,3.7,293
ChIJSQUnjQP9ST4RDc-fQ6707IE,مطعم شهد الشام,4.3,445
ChIJ7Z7cVbXnST4R0aQnUy3UzKU,Costa Coffee,4.6,361
ChIJl2y-gBj9ST4RziMFkvOxcNc,مشكوك بحب فرع الدمام,4.3,901
ChIJ6XcT2mj-ST4RMo-HILrn698,حكاية البرجر Burger Story,4,363
ChIJb2fkwhzpST4RPtvRcQBsMGc,Bisket Cafe,4.5,405
ChIJhTO0hpb9ST4RI_nS13Wm_Tg,مطعم شاورما سكين | Skeen,3.5,763
ChIJY48eW0v7ST4R4-etrqUQSR8,Hardee's,3.9,106
ChIJD0Y6akrpST4Rm0P3cuYvImg,Maki House | ماكي هاوس,4.5,621
ChIJTyHb-zzpST4RabVACb7GVZo,Alsaqeefa,4.5,1032
ChIJx-X00Pb9ST4RQ-Gv5ileXk8,باستيل المريكبات PASTEL,4.6,92
ChIJT5OZ36bkST4RJjtt8EF90yE,Harmony Food,4.1,474
ChIJpcdXfnf9ST4RPfK3eZ3CYGM,مطاعم مأدبه (ماكولات خليجيه ),4.1,1179
ChIJuRvWGF3-ST4RhxT2bBw0Epw,Ranoush Restaurant,4,330
ChIJ34tj9P7kST4R7aOOzpRR2Ms,Come to Momma,4.5,4397
ChIJnwFOCGDpST4RD7eWecV83lo,Burger Boutique,4.3,2664
ChIJ_9iUW9DnST4R9UM2tmXw238,The Peak,4.5,7552
ChIJm2rU1mz5ST4RtAF6pP-VB3M,Istikanat Zaman Cafe,4.4,407
ChIJ1_Ab2SD_ST4R-aRFKAAcbxo,Cup Of Karak كلاص كرك,4.8,790
ChIJbRZUSjDmST4R-O7kAWRJ7yk,Cinnabon,3.3,211
ChIJwxML1lfoST4RcKvnGDQL4aU,Lucca Steak House,4.3,3810
ChIJNdOIqVv7ST4R-aDZTGp_DA4,Hardee's,3.6,717
ChIJaYoUsLDDST4RWLMhybxvXAk,مقهى شاهي جمر فرع2,4.3,130
ChIJn-gfoxzoST4RfYC22eSWqMY,Peshawari Kabab House,4.2,5108
ChIJGdAhsUr7ST4R4iqv6H3ZPao,Starbucks,4,692
ChIJUcDPmTv-ST4RC2aID5GjITU,Toos Kitchen,4.3,1065
ChIJnfsYVT3jST4Rbfwv5ZyHkT4,Fawaha Pizza معجنات فواحة,4.1,310
ChIJYepTt5PnST4Rs4ufwf6SR1I,Al Rafidain,4.5,2790
ChIJz0jKLrD_ST4R6ndj3-rtym8,مطعم فرجان الأول,3.9,101
ChIJiVe0-TjvST4RELaseRA5W1o,Grill Island,4.1,442
ChIJ51YYy27vST4R-OfH2yqz86Y,Salad & Tacos سالد أند تاكوز,4.3,413
ChIJozSTzB3jST4R2udWnfDf24A,Siplay play cafe,4.1,274
ChIJt1UyJfzlST4R-AoPUhRmCl0,Tasty Toast,4.1,456
ChIJ8-fSQVX9ST4R_cxZp6vz22g,Burger King - Ohud Plaza,4.1,484
ChIJlwx9iqrEST4Ru1eTwzp7jWs,Hardee's,3.9,1399
ChIJsUcawm7-ST4RsgXSrNZXW1I,مطعم شباب سيهات البخارى,4.1,688
ChIJj2XDXk7-ST4RwQUU6IeZhdw,Lamar,4,91
ChIJ02YjfLPdST4RczDNi-nEtnY,حارة الشاي,4.5,135
ChIJddYRJSrlST4Rw6RSLeFJhtg,Grill Shack,3.9,575
ChIJ7VywOfrpST4Rm88QzVoUlV4,Khobar 101 Canteen,4.2,937
ChIJz_ZARmHpST4RI3TEGCAMCmA,Vial Cafe,4.6,1387
ChIJLzW_3IvlST4R_0xcsWBGrTI,20 degree coffee,3.9,50
ChIJ6X3BFUf7ST4RavrazmNI1CM,Pastry Shop,4.1,455
ChIJ7QOGcTT-ST4RBFkztTqO9zQ,مندي تنور جواثا,3.9,785
ChIJt4owfkPvST4RtJpsWrXzr1A,Gulf Hamoor,3.8,820
ChIJlWSX2XX9ST4RUJi5GQUvuUU,Samadeeraty Restaurant,3.9,3151
ChIJ48416TX8ST4Ro0VUC47ZTNQ,SAFSAF Restaurant,4,2138
ChIJGxv4WCL9ST4RdvqOWPzqGns,Sweet Evolution,3.9,866
ChIJK2-RJUDjST4RF9ohmDcFZlg,مطعم الجناحي للبخاري,3.8,178
ChIJ7djEvzb8ST4RQp39s29kg24,مطعم الدفه للماكولات البحريه وبيع الاسماك,3.2,93
ChIJrz2y3Tj-ST4RSxnDHy5HSNk,Kanadati Seafood Restaurant,4.2,1386
ChIJY12zsagDNj4RRiqLdZjW1Uo,Chai Qnad,4.9,15
ChIJLYWrBgD_ST4RTZqxkMhCuMI,لذة اللحم,4.8,6
ChIJ4-iJs73jST4RSKm2NI6uCK8,Dunkin' - دانكن,3.7,562
ChIJvYTEgM39ST4RobFQmUKGUg4,Burger Hub,4.7,1334
ChIJw9UE9Z3pST4RqZ7hjC0uKDo,باب بوخوخة قيصرية الخبر مول,4,357
ChIJbU6arqT7ST4Rb6I_MVn0RoM,PARK COFFEE,4.2,131
ChIJ016pBU7pST4R6i1ykWhTZ4M,Fatto,4.6,4487
ChIJkTFB1q3_ST4RS3kNhRdDFX4,كلين بروتين | Clean Protein,4.2,105
ChIJA7c0akzjST4RM6Bb0KFtQAQ,صالون مستر شنب للحلاقه,4.9,400
ChIJ8UrB4L3jST4R3EkZRvR_A0c,Anjar Restaurant مطعم عنجر للمعجنات والشاورما,4.2,377
ChIJGyVMmwT9ST4R5CwY8VhehnU,GRAV CAFE قراف كافيه,4.3,1259
ChIJLWMo6177ST4R4CAnLvUX2xg,Starbucks,3.9,256
ChIJHbAGn179ST4RvQnBDFV7YBI,مطعم العصيدة 2,4.5,509
ChIJT0rUnJn_ST4RpPww86BImlQ,Mandi AlAhsaa,3.9,699
ChIJgd_NQ3zjST4RP_aeP0iR2Jg,Hassawiyah Restaurant,4.1,901
ChIJE_vTBtj9ST4R7n6vV6qVvVQ,Altarad Fish Restaurant,4.5,652
ChIJi_CHDg_8ST4RUup0vM0n-ok,Shezan Indian Restaurant,3.5,1973
ChIJrZk5E4X8ST4RTG_gu86SL1M,KFC,3.7,2542
ChIJv_fw3U39ST4RnQaEap6VL3U,Bab Bukhokha Restaurants & Kitchens,3.9,1320
ChIJ5d_zABvDST4RWJivg9Rh5Pw,24Cafe,4.2,919
ChIJt_bzMRnjST4RctlRrPZWY1c,Mathghout Hashikum,3.9,1473
ChIJhR_m4UbDST4RETA7dRj80I8,قرين برجر | grin burger,4.2,437
ChIJCRkPT2noST4RJsgRN_n8oD8,Tamimi Markets,4,884
ChIJNRS0IYDvST4RTZr6tDcLeS4,Noodlez,3.9,190
ChIJ943Gu3zjST4R7Riqk0WcnJM,LOSHi SUSHi,4.6,258
ChIJLydsPazbST4R01_n48zxb7A,Belad Al-Sham,4,1033
ChIJS-kYv379ST4RCDKTdvVyMYg,اللاهب Al Lahib,3.9,2587
ChIJowYW2p_pST4RyJv8V63rMrc,مطعم ازال,2.7,25
ChIJ9a3mxyrvST4RsYOdjHb0uNw,ASADO (Mustache ASADO) اسادو,4.6,580
ChIJXXAX6pz9ST4RpXbWSA_Boic,شركة علي سليمان الشهري التجارية - محل الدولية,3,2
ChIJ4axl0h_pST4Rlc_-P5G1fWs,HOUSE OF AGAPI,4.7,1864
ChIJpyx44qT7ST4R4jYxoQrI7Cw,Chili's,3.9,2359
ChIJMV6QlLnlST4RBe0ZnVJjqOU,22 Café,4.3,1026
ChIJ41H4zfr9ST4RA8vtdQpy0TQ,Frieze Cafe,4.4,911
ChIJRYs2mNP_ST4RYjtUDB4U7ew,Raising Cane's,4.5,1816
ChIJjdrMF-riST4Rm1fFrGPEtCA,Lahore Hotel,3.7,153
ChIJIR2WTPXpST4R6Lyt_yP_8yA,Kyan Cafe,4.2,871
ChIJs8DoXLT9ST4RxZzM-4fZVsw,Shawarmer | شاورمر,4.4,1251
ChIJcd-TRSzjST4RIC28LFDMaB8,حلوى واكثر,4.4,129
ChIJPVtQYwYDNj4RVwRHBY9n4eY,فود ترك سكر زيادة,4.6,24
ChIJZ1889mXoST4RO5GW1RXiMic,THE COFFEZE القهوات,4.2,202
ChIJAfbB6zjjST4R8PItQAGzeXQ,مطعم ثلثين,4.6,444
ChIJRXRtKx39ST4RL_sI5iTAQcg,مطعم مذاق الفخار,3.9,630
ChIJZ0TCs1H8ST4RVwrKwrf5ksY,KFC,3.7,1524
ChIJ375eqhToST4RQO1jT19NTwY,Marhaba Golden Restaurant,4.1,1968
ChIJ8-6s3nfDST4RwuARFRfZAEU,graph cafe,3.8,127
ChIJJU95VQnpST4RCRHme1yVbuU,Dunkin' - دانكن,3.7,444
ChIJ95GqX-78ST4RfvLFuR1Wk-o,Herfy,3.5,568
ChIJKzE4UlLDST4RkaJBh5V3mBQ,Karam Beirut - Al Khobar,4.2,6170
ChIJQ530inT9ST4R9RZO1xuruyU,!ليتل سيزرز بيتزا! بيتزا Little Caesars Pizza! Pizza!,3.9,180
ChIJxRYKqvDDST4RZDNaQQ977zc,Five Guys Dammam,3.9,4460
ChIJQdH3m7fjST4RFlOpywDIt4Y,معجنات الوصيد الشعله Alwaseed Restaurant Alshala,4,407
ChIJDe6hSVDhST4Rvy4wzMEpbQw,Casapasta | كازاباستا,4.5,136
ChIJd36qnt77ST4R7T2yT6nlOX4,VHAGAR Shisha Lounge | فيقار لاونج,4.6,102
ChIJ-cC_-6H_ST4RDBrRrV7woo0,Victoria Maple,4.4,198
ChIJx26aJyb7ST4Rb5uQ8sVuU1M,Kilo Kabab,4.2,2335
ChIJ77m1IiXoST4RoOYXNFva8yY,Classic Indian Restaurant,3.8,3548
ChIJYRv8Z2vvST4R_uRV9PmBvk4,Onda Coffee,4.5,199
ChIJf3FV1W77ST4RUUXNuxIwINI,Hijaz Al Bukhari مطعم قصر الحجاز المميز البخاري,4,175
ChIJhSjcP5vCST4R6Kix1YUHpEA,Fawaz Broasted,3.8,607
ChIJkXi_fX4CNj4RUwpeO7JWfxA,Barn's | بارنز,4,207
ChIJOSVRmQr9ST4RbZHiPlIXXcc,Le 42 Cafe,4.6,281
ChIJpSORlJnDST4RENt1LXjtWOM,shawirmarito,1.5,10
ChIJlWnWTkXpST4RTpO2UXYfwVw,PlCKUP Burger,4.6,1955
ChIJ32hNkPvjST4R4V3c7nbnwQI,اصل البرجر TBO,4.6,3653
ChIJ17xkdP_9ST4RMZ_Ml_rn4vo,Hashi Basha,3.9,1423
ChIJp_j-xQfoST4RsVjm_vbAVNY,مطاحن وبن التام AlTaam coffee and flour mill,4.4,246
ChIJczgJE4X8ST4RM9GSxqCuX-c,Hardee's,4,982
ChIJg5wRMMD7ST4RTDLx5JynlHs,المشوى العنابي | Ennabi Grill,4,2608
ChIJNdYLfADnST4R482H0jcdSvU,مقهى وديوانيه سجة بال,4.9,13
ChIJ-xZdYeXjST4RsttlXTXtudE,المشوى العنابي | Ennabi Grill,3.7,612
ChIJYSAKX-3vST4ROKVtI12xRFs,Lounge Exit7,4.2,250
ChIJVYliKUT9ST4R1-jHDxLxGUQ,Patchi,4.2,537
ChIJczPPjhj9ST4R6mfzk-ATnpg,Starbucks,4.1,428
ChIJExJWOqD9ST4RYh0Jw4ieF1c,Horyat Al Sharqia Seafood restaurant,4.6,3869
ChIJV71OlgjlST4Rdf03G285x30,SKY By Archi,4,1002
ChIJCRX4dJ77ST4RmDuQD9eiGHY,ابو نايف للمشويات,4.1,309
ChIJtb-Wu9_9ST4RtWma5no-JRs,شاي بن بخار,4.5,305
ChIJ4X8GJhf9ST4R5v13JbKbh_8,Diwaniya of the Arabs,3.9,1137
ChIJLS4HQpr8ST4RnR87pkD_6uA,ماماز شباتي Mamas Chapati,3.7,297
ChIJu_Cyb-r9ST4R5_2ODgOo6mA,24Cafe,4.3,224
ChIJvbunpXv_ST4RR1XqMPHLnXc,سبايسي ميل spicy meal,3,161
ChIJgfz74RfjST4RZLels2asa5g,Maestro Pizza,3.8,651
ChIJpRkNsVH8ST4RUvTPegWcj54,Hardee's,3.9,503
ChIJjYy5J9_pST4RYLyWdtC24Zk,pep & co,4.3,311
ChIJn0SLMtzpST4RS4NmhZTeSwg,Mor,4.1,526
ChIJfxSEPPzpST4R3jt-TzNvO5o,Line Espresso Bar & Roastery,4.5,1025
ChIJh4pmIkTDST4RuvaOoXMnRk0,ديوانية المتكى الشعبي,3.9,555
ChIJW0RuSUj9ST4RQPVN_W81SaY,مطعم بيّاز,3.1,98
ChIJlVfnginoST4RCuOLCvZ9ZdU,Cafe De Paris,3.5,778
ChIJgQuy0zXkST4RRDlqzsG1sjk,Waleemat Al Sharqiah,3.6,462
ChIJb32oSZ7bST4RG_VfKHL1RAw,كوثر العزيزية,3.6,224
ChIJIXGTL7rlST4RqsLH-sa_zfY,مطعم شوايه صحاري,4.1,756
ChIJLQAYyJb_ST4RWJ_f-qHpKZc,مطبق الكوخ,4,47
ChIJP1xBiAH7ST4Rzeh2CaVy7yM,Deep Fries,4.7,3597
ChIJFa_aNa7DST4RZPv9brs6H00,Shawrama Hlayel,3.9,1047
ChIJ7zr6ZQDDST4RlBd2-cnShGk,Shwaiat Al-Khalij,4.1,483
ChIJJ4IHRmsdNj4R0clyt8fEU70,Shawarmer | شاورمر,4.4,615
ChIJ3cOxNGHoST4Rv8mJhHdfjDw,Subway,4.1,1209
ChIJk-Bj_GzjST4Rpa1qGRtPqNc,Kyan‎,4.2,619
ChIJbdQnweTpST4RdUA991bM7tw,شاي ابوسيف Abo Saif Tea,4.3,469
ChIJtU1cIzXpST4ROyWyQ0u09vI,Ojar l اوجار,4.4,395
ChIJZTJJLpv9ST4RUm3bLOFGKKw,Saj Lebnani,4,836
ChIJsaiVYWj-ST4RHMDQ9eqjRdI,Delle Rose,4.1,2880
ChIJnV2Rzib8ST4R87pQHIMCYbg,Burger King - Enoc Dareen,3.9,1234
ChIJ7Rzmk03nST4RKI3TRVioBEw,Subway,4.4,111
ChIJC3vhS5b7ST4RzLC79TylTAs,Da Vinci Italian Restaurant,4.1,372
ChIJuT_AHRzlST4RPMIR1q9snuo,Mix and Match Coffee and Bakery - مقهى مكس اند ماتش,4.7,124
ChIJ_yXuv3_8ST4RfY7BzzV57iA,مطعم باعاصم للأكلات الشعبية (عصيد - هريس - سمك - لخم),4.1,422
ChIJ98lap8jjST4RSd_PIPJmAkk,محمصة ومقهى تشارت | CHART,4.5,463
ChIJNe-hOJrdST4R_jXW5Ebn1dY,Mr. Tea,4.4,486
ChIJwz0EpvbpST4RUM3cBOqznCM,Golden Tea,4,67
ChIJDekHlafdST4RV8kyLiupwkI,الشاي المخدر,3.3,20
ChIJm9hhLpzpST4Ro9jCw-CuhfM,NOZOMI Khobar,4.4,1118
ChIJX5bBm6bjST4ROOcreVOlArA,CH.1 specialty coffee,4.1,482
ChIJI9dOhCwdNj4R9R23Z2cgV7M,ABO SAIF TEA,3.6,21
ChIJW_til6_nST4RJbXp0qY1NBU,Days Burger,4.7,1718
ChIJ-z4ewTHdST4R58aFvowmB_E,لمسات لذاذة,4,58
ChIJnZ1cm2L9ST4R11rjbrZrfwU,شاي أديم - Adeem Tea,4.8,1404
ChIJr6yRdDHoST4R6cB2lgIcly0,La Gondola,4.3,2903
ChIJZ4RZH2j9ST4Re4uf49xxrP4,قصة شاي,4.6,18
ChIJGdE_2kP7ST4R3nZ56gnrbfo,LOFT CAFE,3.9,58
ChIJYUuE1DHoST4RN3Cv4AmKvT0,Bawan Broasted,4.1,1739
ChIJiU-901T7ST4Rho_aOQvdFjQ,Modon Alam Pakistani Restaurant,4.2,128
ChIJcWMAVmf9ST4R6WHUF4J_qeI,Herfy,2.4,37
ChIJaZQX7g1T4xURz8b2t915c9U,Starbucks,3.9,1666
ChIJ_Z0G46L9ST4RePxJBFqJ6Ak,تمور القيصرية,4,28
ChIJO8rjuUjhST4RWIRKEQUCPqE,Hobby Farm Horse Stables,4.2,114
ChIJvZ9ze7H8ST4RM9trvw7MCf8,بسبوسة و سمبوسة مون,3.8,374
ChIJmWsbtTf9ST4RDYXqgLOQ7ZE,مطعم محيط العاج البخاري,4.2,346
ChIJL_9eL5j7ST4RiJen3RmCzxI,Ankawa Iraqi Restaurant,4.6,4909
ChIJudo85Hj8ST4RAYMtNKiCkt4,مطعم ومطبخ مندي الشجرة,3.9,744
ChIJLfxATev8ST4RDbYkziH7oLE,Golden Corner Restaurant,3.9,3302
ChIJ_8hEUkD-ST4RO2cNx8naq1w,Cancun,4.3,1341
ChIJo9G7XYDjST4RxHmF-4V-9sY,قهوة عُمق 2.3 - UMQ Coffee 2.3,4.5,621
ChIJk8l75h3lST4RNZkcoQDghVA,graph cafe,3.9,92
ChIJddYjGUXpST4RRHRpPDAGQv0,WOKER,4.3,186
ChIJeVBD6RbjST4RVV8VF-vS-nI,شاورمجي | SHAWERMAGY,4.1,2899
ChIJvzW_eeL9ST4RCiLJ9whEB1A,BIack Tea,4.6,378
ChIJr50nEbzpST4RexKmw8zUlqc,Golden Juice,4.1,2060
ChIJN87oOY3_ST4RTlrRj_Mg1fM,سكبة شاي الحارة,4,166
ChIJI3rd3fvpST4RRe8hrP1MtZk,بروست مذاق | BROAST MAZAG,3.9,157
ChIJXSL5jsvpST4RJRG1E3GPrIg,Balalet,4.5,699
ChIJ2z_801T_ST4RiCHcjJ0Q1AI,Error,Error,Error
ChIJ33WcYvTpST4RX_Tw1lWb7BQ,ركن وردة - Rokn Warda,4.5,2500
ChIJfXfDLBf5ST4R496DoxUPqsE,Repeat Coffee By The Sea,3.3,180
ChIJZdVSp3PjST4RF-wG4rGUf4c,كبدة حجازي,3.8,133
ChIJ3bpcuG77ST4RoKsTxw5ld1I,THAREED RESTAURANT,4.2,1393
ChIJlz1Z2eH_ST4RIGeL6hZZamk,مقهى اوقات المزاج,4.3,166
ChIJoRLim8DdST4Rb28xNb6jnv8,اي بلس | A PLUS,4.4,234
ChIJ7wOJl5v9ST4RUStPhW0PwX0,مطعم عجين ونار,3.9,254
ChIJZz9XG-H7ST4Rm-5BiU7nHKs,Dandara Restaurant,4.2,288
ChIJn93bK0HoST4RGLe9drd-_N8,مطعم بندو خان - Bundoo Khan Restaurant,3.5,4109
ChIJeWwdlgz9ST4R3sDEZ7QKeto,Pretzel Maker,3.6,14
ChIJX3O6Vwn7ST4R2blpQsllQVE,Meeting Café,3.8,160
ChIJJbWUWKrDST4RMfgvnRwfdTw,Rasa,4.7,188
ChIJ-0D_errlST4Rr10B19enqBA,سالدوتش | Saldwich,4.3,369
ChIJ_c83iLfdST4RKnE1DA5vKZA,مطعم سفير الجنوب للاكلات الشعبية,4,1226
ChIJiwMCKgP9ST4RIFanFucZFsQ,Masa Restaurant Bukhari Anbar,4.2,677
ChIJsUJg6M7DST4RzKWZjmxcNB0,PZA,4.6,462
ChIJ8bhOykb7ST4R4naSGqlh-2c,Madghout Thahamah MT Restuarant,4.2,3020
ChIJ-W6JVMTlST4R2EUHg9_PoMA,Saihati restaurant,4.3,43
ChIJrWFnvof-ST4R0IlDLHbpyN0,McDonald's,3.7,2963
ChIJ_ztG8qzEST4Rj-sVjEZr5Bw,Leen Reasturant,4.1,1835
ChIJbWl9RzrmST4RBQ2QBcjjIkI,Simak Seafood Restaurant,3,17
ChIJEWf8yCQdNj4R8GlxOJC0UVc,AlBaik,3.5,2219
ChIJ7SkoutnnST4RokDqYmerAOo,برزان كافيه,3.6,104
ChIJP68ltFjlST4RnZceLaN3qcE,KILO KABAB,4.1,871
ChIJ7SrWdqb9ST4RHPtxw574SNI,Yaghmush Zaman,3.6,537
ChIJNxrXkdf9ST4RrQBkF3JXQbI,Madhina shawarma,4.6,273
ChIJJ2TzfSfDST4Rnb8dGTbr73Y,Chef Eyad Khobar,4.6,3659
ChIJ_ZBr4mvoST4RslM3g3Ok89Q,Burger King - Prince Humud,3.9,1362
ChIJe4x0e8DCST4RsvRgKbDrTq0,مطعم المضغوط الناضج,4,651
ChIJcc6VkPvnST4RG-LrpYt8tWM,Fatte w Snobar,4.2,15287
ChIJM11ZL4z8ST4RN2qoJTnfUus,Kabana Restaurants,4.1,1416
ChIJZywIzfbDST4RWhmR6lacb_8,Subway,4.3,395
ChIJu1lYUAz9ST4RXdz4s2LaDEs,shrimpshack,4.7,4606
ChIJ_RrLDBcDNj4RQWnj9KyfoZ4,تتبيلة زمان حي النور,3.9,27
ChIJNaiSdS3DST4RrNe9EGq9w1s,Snack House,4,283
ChIJy_EWg2bjST4RudyJmXoIxGM,بلو سكاي blue sky,3.8,48
ChIJkwB0KFr9ST4R3E6VvpYCBJk,KFC,4.1,179
ChIJryOx5JP9ST4RnFzvgoKoHEQ,Starbucks,4.5,157
