Business ID,Name,Latitude,Longitude,Category,Rating,Popularity,Google Place ID,Business Status,Distance (m)
5b30cdc886bc49002c0976f8,Tokuzō (توكوزو),26.345862,50.145384,Japanese Restaurant,8.5,0.9839739939747186,ChIJ9etwNbTlST4RQntAyYXlJ44,OPERATIONAL,19.146845126255606
5cf1f0913731ee002c8dce47,Buzz Coffee,26.345095,50.146413,Coffee Shop,8.4,0.9909517252802998,ChIJ04pT_LzlST4R7ntr57yb4gA,OPERATIONAL,166.77317805073096
571532f3498e9f6676facddc,la Casa Pasta (كازا باستا),26.348335,50.143256,Italian Restaurant,8.4,0.9919869969873594,ChIJY0sAp_XlST4RY9o1hhoZSmo,OPERATIONAL,25.463067574299604
5991b8d51108ba4e3236010e,Teef Shawarma (شاورما طيف),26.344748,50.138349,Shawarma Restaurant,7.7,0.99286697793836,ChIJJX8URjTkST4RkhmkenLJizg,OPERATIONAL,7.554263448499852
5abbd115f1936e34bec364ab,مطعم أهل الشرقية للمأكولات البحرية,26.347429,50.144144,Seafood Restaurant,8.0,0.9746358431770418,ChIJ6ddkxC3lST4RCzVbxWEzC1A,OPERATIONAL,4.98643797289546
53751feb498ed7ba8fbf216d,McDonald's (ماكدونالدز),26.348455,50.143078,Burger Joint,8.0,0.9990579027465758,ChIJ37fFu8rlST4Rbqbvz1Cni54,OPERATIONAL,22.55363447007948
50d8c19fe4b09e2e6a013cf3,Herfy (هرفي),26.343765,50.138844,Fast Food Restaurant,7.5,0.9838083505015892,ChIJ3wCtejTkST4RRtA2JF0haBo,OPERATIONAL,10.004243158601307
59936b728c812a35ff8f3dee,just fresh burger (حي القصور),26.34434,50.144544,American Restaurant,7.8,0.9243319909310198,,NOT FOUND,301.13324517291977
4f8b1290e4b01f95a467df2d,باسكن روبنز,26.333263,50.148226,Ice Cream Parlor,7.9,0.8841634486971106,,NOT FOUND,6981.965889800297
5986a8ec2632ec78a0a5db7c,مطاعم الوليمة الشرقية,26.345285,50.137794,Middle Eastern Restaurant,7.4,0.9899682171585932,ChIJgQuy0zXkST4RRDlqzsG1sjk,OPERATIONAL,54.23504414629844
553bb7fd498ea359887d6108,Saadeddin Pastry (حلويات سعد الدين),26.350336,50.132859,Dessert Shop,7.7,0.93320426946052,ChIJeTxEt0jkST4RjcdlhLw_Pi0,OPERATIONAL,13.243835965688197
57fa6b5e498e988331a5f7b1,Pizza Station,26.347383,50.144097,Pizzeria,7.6,0.6608656942014431,ChIJ73YaAsvlST4RTsBFN66uM5g,CLOSED_PERMANENTLY,49.09431724492526
