Business ID,Name,Latitude,Longitude,Category,Rating,Popularity,Google Place ID,Business Status,Distance (m)
53dbe69f498effcb4025f076,القهوه السويسريه,26.28684,50.183815,Coffee Shop,No rating,0.9623000713918912,,NOT FOUND,2997.865086333277
51342c4ae4b0fb518e570fad,club lounge,26.286307,50.187673,Tea Room,8.8,0.9837552134868052,,NOT FOUND,1502.0371127269668
5ee189cfe5ce65387d66fa1d,blue sky,26.285347,50.194241,Coffee Shop,8.4,0.9842937838954924,ChIJqR80H5_pST4REy_xRjlW9nQ,OPERATIONAL,26.710452490912814
4fb7a656e4b093a90ed632a3,مقهى قدوع,26.284312,50.18926,Café,7.6,0.9684998935384076,ChIJxcz_mQzoST4R1kUqvMw-xQ4,OPERATIONAL,16.92645077877687
643807b6fe987d4505752d8e,unleash coffee,26.281435,50.20057,Coffee Shop,8.8,0.9730714795656368,ChIJA1uHS3npST4RFbq4WzsLVxA,OPERATIONAL,9.948585172167341
5f0db12db5c3dd682b0fba89,cassia (كاسيا),26.282297,50.199468,Coffee Shop,8.3,0.9270925965356144,,NOT FOUND,5463847.5172338
52add88c11d2265326421997,swiss coffee (القهوة السويسرية),26.290516,50.187395,Coffee Shop,7.2,0.9101965155747048,ChIJcyxXoXboST4Rpg_yELK0fDo,CLOSED_PERMANENTLY,17.016255262159266
5aa64734fc9e943015ed1a57,ستاربكس,26.284123,50.198339,Coffee Shop,7.1,0.6297766811537931,,NOT FOUND,14081.028412624846
5ee056155d2b4f34ddf37842,golden tea,26.284513,50.189856,Tea Room,No rating,0.9885898222717652,ChIJwz0EpvbpST4RUM3cBOqznCM,OPERATIONAL,76.44930509399242
4e8c82a4b803540e78647ff4,rumors,26.286063,50.188918,Café,No rating,0.9326661740208664,,NOT FOUND,
622847e9accac21e5db129a2,melange,26.284563,50.192642,Café,No rating,0.9414335992785662,ChIJEwGrp03pST4R736jcfbKuJk,CLOSED_PERMANENTLY,14.151572310350158
521a4b15498e1554d418e2c9,godou3 cafe (قدوع كافيه),26.286784,50.188316,Café,No rating,0.9092070490099072,,NOT FOUND,288.3459183564533
