Business ID,Name,Latitude,Longitude,Category,Rating,Popularity,Google Place ID,Business Status,Distance (m),Cluster,generalCategory,Religious Institutions,Coffee Shops,Food & Dining,Restaurants,Home & Construction Services,Entertainment & Recreation,Retail & Shopping,Finance & Services,Education,Health,Public & Government Services,Hotels & Hospitality,Transportation & Travel,Beauty & Wellness,POI Density,Avg Rating - Business Type,Avg Rating - Food & Dining,Competition - Business Type/Area,Competition - Food & Dining/Area,Competition - Business Type/POI Density,Competition - Food & Dining/POI Density,Competition - Business Type/related POIs,Competition - Food & Dining/related POIs,Population Within 1km,Business Name,Google Rating,Number of Reviewers,Avg_NumOfReviewers - Food & Dining,Avg_NumOfReviewers_SameCategory,Population Within 2km,Population Within 3km,Total Num of Reviewers - Food & Dining,Total Num of Reviewers - All POIs,District,Residential Average Price
5568ba4f498e7fe08744866f,شاورما ماضينا,26.478026,50.045837,Fast Food Restaurant,8,0.9588065387761018,ChIJ9arwvkP-ST4RDZ8pQZ8vwXg,OPERATIONAL,5.094899911468907,,1,1,1,22,18,0,0,18,1,2,5,2,0,5,2,58,4.035294117647059,4.042857142857143,5.729564553093965,7.002801120448179,0.3103448275862069,0.3793103448275862,0.45,0.55,0,Madhina Shawarma,4.3,1139.0,633.0,656.0,0,6092,13458.0,18567,Al Firdaws,24375.0
4e2496c2a80968cf3e5eee47,Layounak (مطعم لعيونك),26.475854,50.043626,Middle Eastern Restaurant,7.7,0.9912258040671136,ChIJ-TUgm0H-ST4RLjAh9tHdT2A,OPERATIONAL,14.529794596397505,,1,0,0,22,17,0,0,16,2,2,4,2,0,4,0,58,3.91875,4.0,5.411255411255412,7.002801120448179,0.293103448,0.3793103448275862,0.4473684210526316,0.5789473684210527,0,Layounak Restaurant,4.1,995.0,479.0,474.0,0,6112,10074.0,13764,Al Firdaws,24375.0
61a3cb86411eb677afd694d9,Frykit (فرايكت),26.467764,50.05935,Fried Chicken Joint,7.7,0.9708260432950628,ChIJo13H953_ST4R8GBzZ5m9bWI,OPERATIONAL,18.991814798565084,,1,0,8,18,10,1,0,32,5,1,1,0,0,1,1,57,4.08,4.238888888888889,3.183091418385536,5.729564553093965,0.175438596,0.3157894736842105,0.2,0.36,3385,Frykit,4.3,971.0,565.0,713.0,20898,62239,11238.0,35155,Al Muhammadiyah,15677.0
5c70382a270ee7002ca4204b,Pi Cuisine,26.466408,50.060284,Italian Restaurant,7.7,0.9411448034536664,ChIJgVrZ-VP_ST4RUp1nq2sbafM,OPERATIONAL,19.65706063857143,,1,0,5,15,11,1,0,33,4,1,5,0,0,3,0,58,3.890909091,3.9733333333333336,3.5014005602240896,4.774637127578304,0.1896551724137931,0.2586206896551724,0.2291666666666666,0.3125,5063,مطعم باي كوزين للماكولات البحرية Pi Cuisine restaurant,4.2,759.0,1035.0,935.0,24830,70460,15537.0,63301,Al Muhammadiyah,15677.0
61ddc7d8db1bfd2de120a606,Torticano,26.467772,50.05948,Mexican Restaurant,7.6,0.9634859668920108,ChIJE844YiP_ST4Rl8isi2Go7ZA,OPERATIONAL,2.519603743865966,,1,0,6,14,8,1,0,31,5,1,1,0,0,1,1,57,4.075,4.221428571428572,2.546473134708429,4.456327986,0.1403508771929824,0.2456140350877192,0.1777777777777777,0.3111111111111111,3385,Torticano resturant - مطعم تورتيكانو,4.5,891.0,648.0,758.0,20826,62239,9079.0,33117,Al Muhammadiyah,15677.0
547ca954498e0698c5585df2,Herfy (هرفي),26.470221,50.058802,Fast Food Restaurant,6.8,0.9617777685753626,ChIJcQzkZL3uNT4RplDGnWnFy0M,OPERATIONAL,29.057889644417973,,1,0,3,13,11,0,1,21,3,2,6,0,0,2,3,58,4.0181818181818185,4.069230769230769,3.5014005602240896,4.138018843901197,0.1896551724137931,0.2241379310344827,0.3142857142857143,0.3714285714285714,0,مطعم هرفي,3.7,1024.0,807.0,919.0,15779,46971,10502.0,37993,Al Muhammadiyah,15677.0
5e10659d79bd09000881819a,مطبخ ومندي مناسبات,26.46412,50.048567,Middle Eastern Restaurant,No rating,0.7504677048636648,ChIJe3kXzMP_ST4RR9jA6D0kbSc,OPERATIONAL,55.65238650313744,,1,0,3,22,20,1,0,15,0,0,1,1,0,6,1,58,4.168421053,4.161904761904762,6.366182836771072,7.002801120448179,0.3448275862068966,0.3793103448275862,0.5405405405405406,0.5945945945945946,35,Munasabat,4.4,70.0,580.0,628.0,8413,41139,14821.0,17264,Al Muhammadiyah,15677.0
5d6437c906bbb00007735734,فريج الباجه,26.46409,50.048931,Restaurant,No rating,0.998916586,ChIJO32VqRX_ST4RX7dnLqB0wU8,OPERATIONAL,49.71037151256472,,1,0,3,22,20,1,0,15,0,0,1,1,0,6,1,58,4.168421053,4.161904761904762,6.366182836771072,7.002801120448179,0.3448275862068966,0.3793103448275862,0.5405405405405406,0.5945945945945946,35,Fareej AlBaja,3.9,957.0,580.0,628.0,8413,40970,12578.0,15049,Al Muhammadiyah,15677.0
508ea4bae4b0ba32924aa0ee,باب البرجر,26.468732,50.044267,Burger Joint,No rating,0.9964514833569308,ChIJRf7_A2z-ST4RUHhX7v0KIp4,OPERATIONAL,15.929307186397686,,1,0,1,18,12,0,0,23,0,2,4,1,0,2,3,58,4.091666666666667,4.066666666666666,3.819709702062643,5.729564553093965,0.2068965517241379,0.3103448275862069,0.2926829268292683,0.4390243902439024,0,Bab Al Burger,4.1,571.0,424.0,441.0,1182,16701,7688.0,10570,Az Zuhur,22464.0
63d8285d3973654c72c295ea,50's Hills,26.468677,50.050179,Burger Joint,No rating,0.9650181690184588,ChIJaVR91lj_ST4RStXJF6mVS7Q,OPERATIONAL,14.32295752811584,,1,2,3,16,13,0,0,15,2,2,3,1,0,3,0,58,4.053846153846154,4.16875,4.138018843901197,5.092946269416858,0.2241379310344827,0.2758620689655172,0.4193548387096774,0.5161290322580645,0,50’s Hills,4.0,118.0,620.0,651.0,6472,25163,9925.0,15306,Ghirnatah,14959.0
61334c4ad527c94fcb025329,مطعم بحري,26.460325,50.050286,Seafood Restaurant,No rating,0.9969013638015972,ChIJ3cZPdzL_ST4RpTWDPE4D_2Q,OPERATIONAL,9.972929056,,1,0,0,5,5,2,0,16,0,0,1,0,0,11,2,58,4.0600000000000005,4.0600000000000005,1.591545709192768,1.591545709192768,0.086206897,0.086206897,0.238095238,0.238095238,1309,مطعم بحري للمأكولات البحرية,4.0,422.0,869.0,869.0,9663,66634,4598.0,7447,Al Muhammadiyah,15677.0
5f1d9ed768935a58c385ef8e,Raising Cane’s,26.462107,50.068528,Fried Chicken Joint,9.1,0.9845848042818838,ChIJRYs2mNP_ST4RYjtUDB4U7ew,OPERATIONAL,18.62821843939905,,1,0,2,12,9,1,0,28,5,0,2,1,1,1,0,59,3.922222222222222,3.95,2.8647822765469826,3.819709702062643,0.1525423728813559,0.2033898305084746,0.2195121951219512,0.2926829268292683,22432,Raising Cane's,4.5,1816.0,816.0,568.0,56900,142836,9803.0,54027,Al Aziziyah,17242.0
583704d1084be53faddf1bd7,Casa Pasta (كازا باستا),26.461953,50.06845,Italian Restaurant,8.7,0.9700081786464858,ChIJRRiWkoH-ST4R9L7c8NiDjIk,OPERATIONAL,26.705755213922345,,1,0,2,11,9,1,0,27,5,0,2,1,1,1,0,59,3.922222222222222,3.9181818181818175,2.8647822765469826,3.5014005602240896,0.1525423728813559,0.1864406779661017,0.2307692307692307,0.282051282,22432,Casa Pasta,3.9,1384.0,890.0,568.0,56900,143280,10009.0,50407,Al Aziziyah,17242.0
5e3fc1aeb8c0660008f6ef4e,Burgerizzr,26.463425,50.062849,Burger Joint,7.5,0.966446844,ChIJQ-vzNFD_ST4RUpSRlIQBJ2M,OPERATIONAL,35.83368556418253,,1,0,6,18,12,1,0,33,1,0,3,0,0,1,1,58,3.8,3.894444444444444,3.819709702062643,5.729564553093965,0.2068965517241379,0.3103448275862069,0.2352941176470588,0.3529411764705882,12144,برغرايززر | Burgerizzr‎,4.4,1052.0,835.0,788.0,36158,95173,15044.0,60356,Al Aziziyah,17242.0
59a83da74420d853d99155a9,SubWay (صب وي),26.474497,50.057553,Sandwich Spot,8.4,0.9647282929404822,ChIJUXwumWH-ST4RcIcRN5843Ik,OPERATIONAL,5.177530349,,1,1,2,19,14,0,0,20,4,4,5,1,0,0,3,56,3.9,4.057894736842105,4.456327986,6.047873694932519,0.25,0.3392857142857143,0.358974359,0.4871794871794871,0,Subway,4.1,686.0,558.0,662.0,8858,32870,10603.0,24268,Al Kawthar,23724.0
5e39b3f8b59ffa0007ddbca1,مطعم ميس القمر للأكلات التركية,26.47482,50.057408,Turkish Restaurant,7.8,0.9697079498514384,ChIJkSygQw3_ST4RTJb1EI8jzew,OPERATIONAL,2.749168284344917,,1,1,3,20,14,0,0,23,3,2,5,1,0,0,3,57,3.9,4.04,4.456327986,6.366182836771072,0.2456140350877192,0.3508771929824561,0.3255813953488372,0.4651162790697674,0,Mays AlQamar,3.8,2691.0,557.0,662.0,7679,31066,11596.0,25229,Al Kawthar,23724.0
53598385498e6dc7d95a96ac,Burger King (برجر كينق),26.461355,50.074937,Fast Food Restaurant,7.6,0.964583355,ChIJnV2Rzib8ST4R87pQHIMCYbg,OPERATIONAL,18.552160699348185,,1,1,3,9,7,0,0,27,5,0,6,1,3,2,0,58,4.1,4.033333333333333,2.228163992869875,2.8647822765469826,0.1206896551724138,0.1551724137931034,0.1794871794871795,0.2307692307692307,37417,Burger King - Enoc Dareen,3.9,1234.0,899.0,569.0,85951,177685,9130.0,27867,Al Aziziyah,17242.0
6206bbd33afced1702b1a7d2,Oba Eatery,26.463422,50.06315,Restaurant,No rating,0.936962306,ChIJHRevhwz_ST4RQ_fK4bUg8DA,OPERATIONAL,33.68928225332427,,1,0,6,16,10,1,0,34,1,0,3,0,0,1,1,58,3.88,3.95625,3.183091418385536,5.092946269416858,0.1724137931034483,0.2758620689655172,0.2,0.32,12144,MR OBA | مستر اوبا,4.3,314.0,956.0,971.0,36158,96437,15301.0,74868,Al Buhayrah,20866.0
61ad01587213c1674ad0fb95,سبايسي ميل - ملاذ بلازا,26.463614,50.062452,Fast Food Restaurant,No rating,0.8865238681892063,ChIJvbunpXv_ST4RR1XqMPHLnXc,OPERATIONAL,45.39721575065386,,1,0,5,17,12,1,0,33,1,0,3,0,0,1,0,58,3.8,3.911764705882353,3.819709702062643,5.411255411255412,0.2068965517241379,0.293103448,0.24,0.34,12144,سبايسي ميل spicy meal,3.0,161.0,875.0,777.0,36079,92069,14882.0,60021,Al Aziziyah,17242.0
50f04976e4b005218b95b564,Herfy (هرفي),26.461371,50.064661,Fast Food Restaurant,No rating,0.7505409294669386,ChIJ-xbw8oH-ST4RZXo5q2qvsRI,OPERATIONAL,83.97440556462043,,1,0,2,10,8,1,0,35,3,0,3,1,1,1,0,59,3.8875,3.89,2.546473134708429,3.183091418385536,0.13559322,0.1694915254237288,0.1739130434782608,0.217391304,16002,Herfy,3.2,95.0,1202.0,918.0,43657,126492,12361.0,56919,Al Buhayrah,39702.0
4f7f1e19e4b09e2ac37fc427,كودو,26.462273,50.064516,Fast Food Restaurant,No rating,0.201774456,ChIJb-GNkoH-ST4ROXEcx469gRQ,OPERATIONAL,23.64301460200734,,1,0,3,15,12,1,1,30,2,0,3,1,1,1,0,59,3.5583333333333336,3.693333333333333,3.819709702062643,4.774637127578304,0.2033898305084746,0.2542372881355932,0.2553191489361702,0.3191489361702128,16002,Kudu - Dareen mall,3.6,286.0,840.0,654.0,41631,118831,12614.0,59842,Al Aziziyah,17242.0
633491606dfec51b5db6798e,Papa Johns,26.46196,50.067759,Pizzeria,No rating,0.9861273591254024,ChIJYV1BQ_X9ST4RajB4IF0obKA,OPERATIONAL,12.163393852852009,,1,0,2,11,7,1,0,33,3,0,2,1,1,1,0,59,3.8,3.9,2.228163992869875,3.5014005602240896,0.1186440677966101,0.1864406779661017,0.1555555555555555,0.2444444444444444,21447,Papa John's,4.3,441.0,789.0,522.0,56900,138775,8685.0,53312,Al Aziziyah,17242.0
61e9b3b7e73f3a6c11c351ea,Cousin’s Pizza,26.46832,50.061192,Pizzeria,No rating,0.939778245,ChIJO-PmsR3_ST4R26CSUCuT6Ko,OPERATIONAL,15.705337381616388,,1,0,3,13,10,1,0,33,5,1,2,0,0,1,1,57,3.98,4.030769230769231,3.183091418385536,4.138018843901197,0.175438596,0.2280701754385964,0.217391304,0.2826086956521739,3385,Cousin’s Pizza - كزنز بيتزا,4.1,404.0,915.0,687.0,23322,68290,11904.0,58128,Al Buhayrah,20866.0
63580b5682030a76e7ebfb6e,Saffron Castle (قلعة زعفران),26.466901,50.059789,Persian Restaurant,No rating,0.9148074912260724,ChIJI2HZidr_ST4RyiLj_d8tqhg,OPERATIONAL,16.247884919234213,,1,0,4,12,9,1,0,30,5,1,5,0,0,2,1,57,3.8777777777777778,3.975,2.8647822765469826,3.819709702062643,0.1578947368421052,0.2105263157894736,0.2142857142857142,0.2857142857142857,5063,قلعة زعفران,3.9,276.0,743.0,863.0,23514,66730,8925.0,57886,Al Buhayrah,39702.0
62497f619d43d1757f34fae5,Al-Tazaj (الطازج),26.458485,50.090504,Fast Food Restaurant,8.7,0.987597445,ChIJc0S-Rfb9ST4R1NNdk4-KiAE,OPERATIONAL,18.23040301437885,,1,1,2,12,11,0,0,14,5,2,3,0,4,3,1,56,3.872727272727273,3.9,3.5014005602240896,3.819709702062643,0.1964285714285714,0.2142857142857142,0.3666666666666666,0.4,46510,Al Tazaj,3.7,2607.0,2316.0,2492.0,124009,253865,27802.0,42700,Al Hamra,22464.0
5a6cd704418686711123aa64,مطاعم باب بوخوخة,26.459248,50.09125,Middle Eastern Restaurant,8,0.9538889981675692,ChIJc2QSLB79ST4RrtosVCxXwPk,OPERATIONAL,23.41148585254953,,1,1,2,12,11,0,0,16,5,2,2,0,4,4,2,57,4.054545454545455,4.066666666666666,3.5014005602240896,3.819709702062643,0.1929824561403508,0.2105263157894736,0.34375,0.375,47453,مطاعم باب بوخوخة حي الحمراء,4.1,1182.0,2259.0,2429.0,117433,240491,27112.0,42271,Al Hamra,22464.0
6016c606db1b546532bf5158,شورما القص العراقي,26.468002,50.096458,Shawarma Restaurant,8.1,0.9470562049009764,ChIJoUBrsrP9ST4RG5UfT4m0Pg8,OPERATIONAL,22.815902670855216,,1,1,1,7,6,0,3,12,4,4,3,1,2,0,10,59,3.75,3.814285714285714,1.9098548510313216,2.228163992869875,0.1016949152542373,0.1186440677966101,0.25,0.2916666666666667,12696,AlQas Al Iraqi,4.5,1378.0,848.0,926.0,60720,152611,6345.0,8104,Al Hamra,22464.0
53394ce2498e38586590fd9b,McDonald's (ماكدونالدز),26.459335,50.091878,Burger Joint,7.8,0.9982193326638577,ChIJaZ1D6w_8ST4RNa4YpOsvBr8,OPERATIONAL,16.69538191944418,,1,2,2,11,10,0,0,15,4,2,2,0,4,5,1,57,4.029999999999999,4.045454545454546,3.183091418385536,3.5014005602240896,0.175438596,0.1929824561403508,0.3333333333333333,0.3666666666666666,47837,McDonald's,3.8,3907.0,2446.0,2652.0,121914,242107,26912.0,42490,Al Hamra,22464.0
5330445a498ec9a1889a03ce,مطعـم زمـآن رآيـق,26.46597,50.092495,Restaurant,7.5,0.9400681208783244,ChIJ68bzP7H9ST4R_5rXDyG44Ak,OPERATIONAL,17.594061007325795,,1,1,2,17,16,0,0,14,3,0,4,2,5,2,2,59,3.9615384615384617,3.9785714285714286,5.092946269416858,5.411255411255412,0.2711864406779661,0.288135593,0.4444444444444444,0.4722222222222222,24930,مطعم رايق وركن العجان,4.2,47.0,1224.0,1288.0,79504,175266,17255.0,26216,Al Hamra,22464.0
536dfa90498e5a67c99ae1d8,مطعم ومشويات التركية,26.470661,50.092619,Turkish Restaurant,7,0.9374592361765344,ChIJ394O7mf_ST4RZ_lqk8_LogE,OPERATIONAL,13.61823807,,1,2,1,13,10,0,1,16,2,0,1,3,4,1,6,59,3.9666666666666655,4.041666666666667,3.183091418385536,4.138018843901197,0.1694915254237288,0.2203389830508474,0.2941176470588235,0.3823529411764705,14602,ميس القمر الدمام المباركيه,3.8,334.0,196.0,125.0,53592,129816,3790.0,8722,Al Hamra,22464.0
5075d3dde4b013a8f7199b06,KFC (كنتاكي),26.459293,50.090113,Fried Chicken Joint,6.7,0.9763750996449018,ChIJuS-1CBD8ST4RARDaujgpXWk,OPERATIONAL,27.19249339,,1,1,2,12,11,0,1,17,5,2,2,0,5,3,1,56,3.936363636363636,3.9583333333333335,3.5014005602240896,3.819709702062643,0.1964285714285714,0.2142857142857142,0.3142857142857143,0.3428571428571428,49734,KFC,3.7,923.0,2152.0,2312.0,122152,237010,25828.0,40806,Al Hamra,17581.0
4eac44ebe5fa45480e6e83fc,شيزان,26.459388,50.093996,Indian Restaurant,6.6,0.9562494176596648,ChIJi_CHDg_8ST4RUup0vM0n-ok,OPERATIONAL,17.92754792095624,,1,1,2,15,14,0,0,11,4,1,4,0,6,5,0,57,4.064285714285714,4.073333333333333,4.456327986,4.774637127578304,0.2456140350877192,0.2631578947368421,0.4375,0.46875,43126,Shezan Indian Restaurant,3.5,1973.0,2109.0,2232.0,120488,233505,32900.0,45795,Al Hamra,22464.0
53acd2db498eec2a46bb953b,معجنات الفران,26.463001,50.092154,Kosher Restaurant,6.2,0.9638586647065522,ChIJYS4U4QT8ST4RYKjtiGV1yZY,OPERATIONAL,30.99686591093323,,1,1,3,13,11,0,0,17,2,1,3,2,6,2,2,59,3.927272727272728,3.976923076923077,3.5014005602240896,4.138018843901197,0.1864406779661017,0.2203389830508474,0.3055555555555556,0.3611111111111111,38410,معجنات الفران,4.1,294.0,1981.0,2279.0,94991,194304,25755.0,37575,Al Hamra,17581.0
52f3864e11d2f1897ce076aa,مطعم تثليث البخاري,26.462165,50.081447,Afghan Restaurant,No rating,0.9794498566148686,ChIJ698JSh_8ST4Rx8EyjV1rTmI,OPERATIONAL,14.875927415144549,,1,1,0,5,5,0,0,16,7,1,2,1,3,1,8,58,3.98,3.98,1.591545709192768,1.591545709192768,0.086206897,0.086206897,0.2083333333333333,0.2083333333333333,36975,Tathleeth Bukhari Restaurants,3.8,193.0,1369.0,1369.0,103986,188070,7650.0,33732,Al Jawharah,21184.0
5fb4441c4daf7e44ed7c4e8a,ورق عنب لى ليو,26.458333,50.080776,Restaurant,No rating,0.8929632582071164,ChIJ91-XTCj9ST4RqfB-LbGum_M,OPERATIONAL,8.466100556,,1,1,0,6,5,0,0,21,7,2,1,1,5,1,5,59,4.26,4.216666666666667,1.591545709192768,1.9098548510313216,0.084745763,0.1016949152542373,0.15625,0.1875,42842,ورق عنب لي ليو,3.9,182.0,1279.0,1360.0,122822,216707,7677.0,35936,Al Aziziyah,17242.0
56be21d4498e26bc6ccd8334,مطعم دار الميدان,26.458676,50.087435,Turkish Restaurant,No rating,0.9543031068503928,ChIJ1QI-nRD8ST4Rdn3i4sL-b1E,OPERATIONAL,4.6880026849402485,,1,1,2,11,9,0,0,19,5,2,3,1,3,2,2,57,4.011111111111111,4.027272727272727,2.8647822765469826,3.5014005602240896,0.1578947368421052,0.1929824561403508,0.2727272727272727,0.3333333333333333,47036,مطعم دار الميدان الشامي,4.2,1466.0,2510.0,2928.0,127581,237688,27618.0,59614,Az Zuhur,15499.0
57ecf263498e11b383089acf,خير دمشق,26.458769,50.088002,Middle Eastern Restaurant,No rating,0.957729856,ChIJx3W3GA_8ST4RQcolMrBkCus,OPERATIONAL,52.20009573449504,,1,1,2,11,9,0,0,21,5,2,3,0,3,2,2,57,4.0,4.0181818181818185,2.8647822765469826,3.5014005602240896,0.1578947368421052,0.1929824561403508,0.2571428571428571,0.3142857142857143,45369,Goodness of Damascus Restaurant - Syrian dishes,3.9,1043.0,2420.0,2818.0,126225,237647,26629.0,55807,Az Zuhur,15499.0
4d9241acb189721ed3aa1e2a,McDonald's (ماكدونالدز),26.462229,50.113844,Burger Joint,8.1,0.9982503908150694,ChIJXyipsSz7ST4Rc3BwKs3msgM,OPERATIONAL,18.63399210715384,,1,1,5,13,8,0,1,16,5,1,1,1,2,0,0,58,4.05,4.076923076923077,2.546473134708429,4.138018843901197,0.1379310344827586,0.2241379310344827,0.25,0.40625,11935,McDonald's,3.8,4471.0,2438.0,3478.0,64940,177773,31703.0,40849,Ash Shati Al Gharbi,25227.0
63ee763183ee72719924cbc9,مشكوك بحب,26.458735,50.09599,Shawarma Restaurant,No rating,0.979719027,ChIJl2y-gBj9ST4RziMFkvOxcNc,OPERATIONAL,12.893924972954697,,1,0,2,14,13,0,0,12,3,1,3,0,7,7,0,57,4.061538461538461,4.071428571428571,4.138018843901197,4.456327986,0.2280701754385964,0.2456140350877192,0.3939393939393939,0.4242424242424242,32325,مشكوك بحب فرع الدمام,4.3,901.0,1937.0,2056.0,124270,251016,27126.0,40147,Az Zuhur,15499.0
63ca9d6a6f922120d8d35eec,حارة ورد,26.457643,50.097148,Middle Eastern Restaurant,No rating,0.9839429358235068,ChIJMTX-exr9ST4RnL522wgKag0,OPERATIONAL,6.066891619695513,,1,0,2,11,10,0,0,21,3,1,3,1,6,3,0,56,4.04,4.054545454545455,3.183091418385536,3.5014005602240896,0.1785714285714285,0.1964285714285714,0.2631578947368421,0.2894736842105263,38507,حارة ورد الدمام | Harat Ward Dammam,4.8,6000.0,2355.0,2552.0,128567,259195,25915.0,51656,As Salam,18615.0
643b2c66d8a86c510ed422bf,Lorenzo,26.460129,50.092496,Pizzeria,No rating,0.9461969293841168,ChIJN_LZ6AL9ST4R-srxpUWhfrs,OPERATIONAL,29.387962414770985,,1,1,2,11,10,0,0,13,5,1,2,0,5,4,7,57,3.99,4.009090909090909,3.183091418385536,3.5014005602240896,0.175438596,0.1929824561403508,0.3448275862068966,0.3793103448275862,44444,Lorenzo Pizza | لورينزو بيتزا,4.0,101.0,2350.0,2547.0,116212,225868,25856.0,37993,Al Hamra,17581.0
5c9dca987dc9e1002cd8108b,أصالة الهند,26.459188,50.093397,Asian Restaurant,No rating,0.8865859844916298,ChIJh_HgDQ_8ST4Rkd9AjgFV9qE,OPERATIONAL,11.142658322752762,,1,1,4,16,13,0,0,11,4,3,4,0,6,5,0,57,4.023076923076923,4.0625,4.138018843901197,5.092946269416858,0.2280701754385964,0.2807017543859649,0.3939393939393939,0.4848484848484848,44755,Closed Asalatalhind,3.6,875.0,1921.0,2308.0,121489,245438,32677.0,46266,Al Hamra,22464.0
5de06542616eb400087fcd44,Burger Site (برجر سايت),26.464032,50.121594,Burger Joint,9.2,0.9880943753688156,ChIJ-cj-WbD7ST4Rb_0poqaCG4Q,OPERATIONAL,13.223036300183622,,1,0,4,15,12,0,0,17,4,2,0,0,0,0,5,58,4.083333333333333,4.093333333333333,3.819709702062643,4.774637127578304,0.2068965517241379,0.2586206896551724,0.375,0.46875,13050,Burger Site,4.3,3578.0,1164.0,1370.0,44518,109520,17461.0,34391,Ash Shati Al Gharbi,25227.0
5a49184818d43b4d328bf217,Al Ennabi Grill (المشوي العنابي),26.462479,50.122063,BBQ Joint,8.7,0.9701117058171916,ChIJg5wRMMD7ST4RTDLx5JynlHs,OPERATIONAL,11.967578730759408,,1,0,2,9,7,0,0,18,5,2,1,1,3,0,0,57,3.985714285714285,3.988888888888889,2.228163992869875,2.8647822765469826,0.1228070175438596,0.1578947368421052,0.2333333333333333,0.3,15687,المشوى العنابي | Ennabi Grill,4.0,2608.0,1621.0,1952.0,49234,124804,14591.0,35349,Ash Shati Ash Sharqi,23775.0
6186d68b843bf95f67f0d19f,Tacoville,26.458132,50.120514,Mexican Restaurant,8.4,0.9062561469257606,ChIJZ_2fIwb7ST4RYfq2uKg1nQs,OPERATIONAL,26.979388085280423,,1,0,3,11,8,0,0,17,6,0,2,1,6,0,0,57,3.975,4.0,2.546473134708429,3.5014005602240896,0.1403508771929824,0.1929824561403508,0.2352941176470588,0.3235294117647059,21456,Tacoville,3.9,542.0,1331.0,1603.0,65685,157575,14643.0,37428,Ash Shati Al Gharbi,25227.0
585182370b7e9333972611ad,Beach Park Restaurant,26.466339,50.122998,Seafood Restaurant,8.1,0.9585166626981252,ChIJS5adJML7ST4RzNi3udm9cFo,OPERATIONAL,13.17550894,,1,0,3,10,7,0,0,15,2,2,1,2,0,2,0,59,4.242857142857143,4.21,2.228163992869875,3.183091418385536,0.1186440677966101,0.1694915254237288,0.28,0.4,13959,Beach Park Restaurant & Lounge,4.4,2625.0,1187.0,1554.0,40243,84983,15229.0,19977,Ash Shati Ash Sharqi,23775.0
5e7257dd68c0e40008d76dd8,Lghawees (لغاويص),26.463786,50.121659,Shawarma Restaurant,7.8,0.964479828,ChIJMz-Gjjz7ST4RyX42ABRI6AY,OPERATIONAL,49.60870606696228,,1,0,4,16,13,0,0,18,4,2,1,0,0,0,4,58,4.061538461538461,4.075,4.138018843901197,5.092946269416858,0.2241379310344827,0.2758620689655172,0.3823529411764705,0.4705882352941176,14101,Lghawees | لغاويص,4.1,1651.0,1098.0,1273.0,45947,109266,17573.0,33133,Ash Shati Al Gharbi,25227.0
4c79270c566db60cbdca430e,Steak House (ستيك هاوس),26.460342,50.12091,American Restaurant,8.1,0.965194165,ChIJixc_rer7ST4Rk6AkRkI7YR8,OPERATIONAL,10.992722054171704,,1,0,3,10,7,0,0,17,6,2,1,1,6,0,0,57,3.957142857142857,3.99,2.228163992869875,3.183091418385536,0.1228070175438596,0.175438596,0.2121212121212121,0.303030303,19978,Steak House,4.3,5125.0,1428.0,1781.0,56135,139861,14288.0,37368,Ash Shati Al Gharbi,25227.0
5bb3fa1af4b525003912eaf4,برجر كنج,26.462479,50.122063,Burger Joint,7.6,0.9785905810980092,ChIJR20ZqeH7ST4RO5OZoqyfYVg,OPERATIONAL,18.550256126381925,,1,0,2,9,7,0,0,18,5,2,1,1,3,0,0,57,3.985714285714285,3.988888888888889,2.228163992869875,2.8647822765469826,0.1228070175438596,0.1578947368421052,0.2333333333333333,0.3,15687,Burger King - Shateaa,4.1,665.0,1621.0,1952.0,49234,124804,14591.0,35349,Ash Shati Ash Sharqi,23775.0
5aa2f955acc5f55cdfeb6e5e,Maestro Pizza,26.455528,50.118925,Pizzeria,7,0.473108817,ChIJW-3eM5T7ST4RZPB_aioXPBg,OPERATIONAL,12.654474240301727,,1,0,3,12,10,0,0,17,5,0,2,1,6,0,0,57,3.98,4.008333333333334,3.183091418385536,3.819709702062643,0.175438596,0.2105263157894736,0.2857142857142857,0.3428571428571428,28920,Maestro Pizza,4.4,1018.0,2456.0,2609.0,84867,188162,29478.0,48966,Ash Shati Ash Sharqi,23775.0
5dfe0f140ad39f0008710b79,صياد دارين,26.466137,50.116956,Seafood Restaurant,No rating,0.9164949841085792,ChIJB-AFtNr7ST4R5iVli-mit94,OPERATIONAL,88.88202896574063,,1,4,3,10,7,0,3,14,1,2,0,0,2,0,5,58,4.233333333333333,4.266666666666667,2.228163992869875,3.183091418385536,0.1206896551724138,0.1724137931034483,0.2413793103448276,0.3448275862068966,7724,مطعم صياد دارين للأسماك,4.5,156.0,1103.0,1500.0,42774,120196,9931.0,21978,Ash Shati Al Gharbi,25227.0
61648bcf9e67e20759bee409,Kilo Kabab (كيلو كباب),26.463943,50.121455,BBQ Joint,8.9,0.9159669955379788,ChIJx26aJyb7ST4Rb5uQ8sVuU1M,OPERATIONAL,21.622973288996096,,1,0,4,15,12,0,0,17,4,2,0,0,0,0,5,58,4.083333333333333,4.093333333333333,3.819709702062643,4.774637127578304,0.2068965517241379,0.2586206896551724,0.375,0.46875,13050,Kilo Kabab,4.2,2335.0,1164.0,1370.0,45947,109266,17461.0,33686,Ash Shati Al Gharbi,25227.0
