Unnamed: 0,main_id,gid,level,area,population_count,population_male_count,population_female_count,population_density_km2,median_age,male_median_age,female_medium_age,geometry_region,geometry,centroid,inside_city
94,36080,12341441331423,14,400 meters x 400 meters,3599,2551.0,1048.0,22493.8,33,35.0,24.0,"[[[50.201791580039085, 26.271655527368292], [50.20538484117556, 26.271655527368292], [50.20538484117556, 26.2684333855887], [50.201791580039085, 26.2684333855887], [50.201791580039085, 26.271655527368292]]]","POLYGON ((50.201791580039085 26.271655527368292, 50.20538484117556 26.271655527368292, 50.20538484117556 26.2684333855887, 50.201791580039085 26.2684333855887, 50.201791580039085 26.271655527368292))",POINT (50.20358821060733 26.270044456478495),True
222,32502,12341432432111,14,400 meters x 400 meters,65,40.0,25.0,406.3,26,36.0,13.0,"[[[50.093993745944736, 26.287764894476634], [50.09758700708121, 26.287764894476634], [50.09758700708121, 26.284543199985944], [50.093993745944736, 26.284543199985944], [50.093993745944736, 26.287764894476634]]]","POLYGON ((50.093993745944736 26.287764894476634, 50.09758700708121 26.287764894476634, 50.09758700708121 26.284543199985944, 50.093993745944736 26.284543199985944, 50.093993745944736 26.287764894476634))",POINT (50.09579037651297 26.28615404723129),True
223,32505,12341432121243,14,400 meters x 400 meters,2267,1283.0,984.0,14168.8,25,27.0,24.0,"[[[50.02931504548813, 26.43264841717721], [50.032908306624606, 26.43264841717721], [50.032908306624606, 26.429430756930078], [50.02931504548813, 26.429430756930078], [50.02931504548813, 26.43264841717721]]]","POLYGON ((50.02931504548813 26.43264841717721, 50.032908306624606 26.43264841717721, 50.032908306624606 26.429430756930078, 50.02931504548813 26.429430756930078, 50.02931504548813 26.43264841717721))",POINT (50.03111167605637 26.431039587053643),True
314,31607,12341432422222,14,400 meters x 400 meters,455,293.0,162.0,2843.8,34,36.0,26.0,"[[[50.17663875208373, 26.339299831694444], [50.18023201322021, 26.339299831694444], [50.18023201322021, 26.336079569821162], [50.17663875208373, 26.336079569821162], [50.17663875208373, 26.339299831694444]]]","POLYGON ((50.17663875208373 26.339299831694444, 50.18023201322021 26.339299831694444, 50.18023201322021 26.336079569821162, 50.17663875208373 26.336079569821162, 50.17663875208373 26.339299831694444))",POINT (50.178435382651976 26.337689700757803),True
330,30338,12341432414323,14,400 meters x 400 meters,291,170.0,121.0,1818.8,38,39.0,33.0,"[[[50.101180268217696, 26.297429441032612], [50.104773529354176, 26.297429441032612], [50.104773529354176, 26.29420801500768], [50.101180268217696, 26.29420801500768], [50.101180268217696, 26.297429441032612]]]","POLYGON ((50.101180268217696 26.297429441032612, 50.104773529354176 26.297429441032612, 50.104773529354176 26.29420801500768, 50.101180268217696 26.29420801500768, 50.101180268217696 26.297429441032612))",POINT (50.10297689878593 26.295818728020148),True
332,30342,12341443112331,14,400 meters x 400 meters,1194,664.0,530.0,7462.5,27,27.0,27.0,"[[[50.20897810231204, 26.21686695924651], [50.21257136344852, 26.21686695924651], [50.21257136344852, 26.213643298127003], [50.20897810231204, 26.213643298127003], [50.20897810231204, 26.21686695924651]]]","POLYGON ((50.20897810231204 26.21686695924651, 50.21257136344852 26.21686695924651, 50.21257136344852 26.213643298127003, 50.20897810231204 26.213643298127003, 50.20897810231204 26.21686695924651))",POINT (50.21077473288028 26.215255128686756),True
333,30343,12341432424222,14,400 meters x 400 meters,492,280.0,212.0,3075.0,32,33.0,32.0,"[[[50.17663875208373, 26.313535228443644], [50.18023201322021, 26.313535228443644], [50.18023201322021, 26.31031425001558], [50.17663875208373, 26.31031425001558], [50.17663875208373, 26.313535228443644]]]","POLYGON ((50.17663875208373 26.313535228443644, 50.18023201322021 26.313535228443644, 50.18023201322021 26.31031425001558, 50.17663875208373 26.31031425001558, 50.17663875208373 26.313535228443644))",POINT (50.17843538265196 26.311924739229607),True
348,31609,12341432423144,14,400 meters x 400 meters,315,165.0,150.0,1968.8,39,40.0,38.0,"[[[50.133519618445995, 26.303872024562835], [50.137112879582475, 26.303872024562835], [50.137112879582475, 26.300650777553553], [50.133519618445995, 26.300650777553553], [50.133519618445995, 26.303872024562835]]]","POLYGON ((50.133519618445995 26.303872024562835, 50.137112879582475 26.303872024562835, 50.137112879582475 26.300650777553553, 50.133519618445995 26.300650777553553, 50.133519618445995 26.303872024562835))",POINT (50.135316249014245 26.302261401058196),True
406,30232,12341414434441,14,400 meters x 400 meters,925,582.0,343.0,5781.3,32,33.0,29.0,"[[[50.11555331276361, 26.448735370869525], [50.11914657390008, 26.448735370869525], [50.11914657390008, 26.445518159828975], [50.11555331276361, 26.445518159828975], [50.11555331276361, 26.448735370869525]]]","POLYGON ((50.11555331276361 26.448735370869525, 50.11914657390008 26.448735370869525, 50.11914657390008 26.445518159828975, 50.11555331276361 26.445518159828975, 50.11555331276361 26.448735370869525))",POINT (50.11734994333184 26.447126765349253),True
407,30236,12341414432313,14,400 meters x 400 meters,412,209.0,203.0,2575.0,30,30.0,30.0,"[[[50.093993745944736, 26.477686225428865], [50.09758700708121, 26.477686225428865], [50.09758700708121, 26.47446982344097], [50.093993745944736, 26.47446982344097], [50.093993745944736, 26.477686225428865]]]","POLYGON ((50.093993745944736 26.477686225428865, 50.09758700708121 26.477686225428865, 50.09758700708121 26.47446982344097, 50.093993745944736 26.47446982344097, 50.093993745944736 26.477686225428865))",POINT (50.09579037651296 26.476078024434916),True
454,30127,12341432112423,14,400 meters x 400 meters,415,220.0,195.0,2593.8,22,22.0,20.0,"[[[50.00056895639631, 26.426213006864526], [50.00416221753279, 26.426213006864526], [50.00416221753279, 26.422995166988226], [50.00056895639631, 26.422995166988226], [50.00056895639631, 26.426213006864526]]]","POLYGON ((50.00056895639631 26.426213006864526, 50.00416221753279 26.426213006864526, 50.00416221753279 26.422995166988226, 50.00056895639631 26.422995166988226, 50.00056895639631 26.426213006864526))",POINT (50.002365586964544 26.424604086926372),True
455,30129,12341432132124,14,400 meters x 400 meters,594,338.0,256.0,3712.5,24,24.0,25.0,"[[[49.98978917298687, 26.38759300302571], [49.99338243412335, 26.38759300302571], [49.99338243412335, 26.38437408601686], [49.98978917298687, 26.38437408601686], [49.98978917298687, 26.38759300302571]]]","POLYGON ((49.98978917298687 26.38759300302571, 49.99338243412335 26.38759300302571, 49.99338243412335 26.38437408601686, 49.98978917298687 26.38437408601686, 49.98978917298687 26.38759300302571))",POINT (49.991585803555104 26.38598354452128),True
471,28232,12341434244331,14,400 meters x 400 meters,53,33.0,20.0,331.3,27,33.0,20.0,"[[[50.15148592412839, 26.139474460297222], [50.15507918526487, 26.139474460297222], [50.15507918526487, 26.136248658032287], [50.15148592412839, 26.136248658032287], [50.15148592412839, 26.139474460297222]]]","POLYGON ((50.15148592412839 26.139474460297222, 50.15507918526487 26.139474460297222, 50.15507918526487 26.136248658032287, 50.15148592412839 26.136248658032287, 50.15148592412839 26.139474460297222))",POINT (50.15328255469663 26.137861559164755),True
475,26958,12341432112221,14,400 meters x 400 meters,789,430.0,359.0,4931.3,25,27.0,21.0,"[[[50.00056895639631, 26.442300858931826], [50.00416221753279, 26.442300858931826], [50.00416221753279, 26.439083468185736], [50.00056895639631, 26.439083468185736], [50.00056895639631, 26.442300858931826]]]","POLYGON ((50.00056895639631 26.442300858931826, 50.00416221753279 26.442300858931826, 50.00416221753279 26.439083468185736, 50.00056895639631 26.439083468185736, 50.00056895639631 26.442300858931826))",POINT (50.002365586964544 26.44069216355878),True
476,26960,12341432211412,14,400 meters x 400 meters,831,595.0,236.0,5193.8,32,33.0,30.0,"[[[50.083213962535304, 26.429430756930078], [50.08680722367178, 26.429430756930078], [50.08680722367178, 26.426213006864526], [50.083213962535304, 26.426213006864526], [50.083213962535304, 26.429430756930078]]]","POLYGON ((50.083213962535304 26.429430756930078, 50.08680722367178 26.429430756930078, 50.08680722367178 26.426213006864526, 50.083213962535304 26.426213006864526, 50.083213962535304 26.429430756930078))",POINT (50.08501059310355 26.4278218818973),True
527,27189,12341432212123,14,400 meters x 400 meters,2225,1960.0,265.0,13906.3,37,38.0,30.0,"[[[50.101180268217696, 26.439083468185736], [50.104773529354176, 26.439083468185736], [50.104773529354176, 26.4358659875983], [50.101180268217696, 26.4358659875983], [50.101180268217696, 26.439083468185736]]]","POLYGON ((50.101180268217696 26.439083468185736, 50.104773529354176 26.439083468185736, 50.104773529354176 26.4358659875983, 50.101180268217696 26.4358659875983, 50.101180268217696 26.439083468185736))",POINT (50.10297689878594 26.43747472789202),True
552,28145,12341432422342,14,400 meters x 400 meters,663,351.0,312.0,4143.8,33,32.0,33.0,"[[[50.16226570753782, 26.31997691666476], [50.1658589686743, 26.31997691666476], [50.1658589686743, 26.316756117329277], [50.16226570753782, 26.316756117329277], [50.16226570753782, 26.31997691666476]]]","POLYGON ((50.16226570753782 26.31997691666476, 50.1658589686743 26.31997691666476, 50.1658589686743 26.316756117329277, 50.16226570753782 26.316756117329277, 50.16226570753782 26.31997691666476))",POINT (50.16406233810607 26.318366516997017),True
558,28171,12341432133321,14,400 meters x 400 meters,752,425.0,327.0,4700.0,25,26.0,24.0,"[[[49.95744982275857, 26.35217998307157], [49.96104308389505, 26.35217998307157], [49.96104308389505, 26.348960079660046], [49.95744982275857, 26.348960079660046], [49.95744982275857, 26.35217998307157]]]","POLYGON ((49.95744982275857 26.35217998307157, 49.96104308389505 26.35217998307157, 49.96104308389505 26.348960079660046, 49.95744982275857 26.348960079660046, 49.95744982275857 26.35217998307157))",POINT (49.95924645332681 26.350570031365805),True
996,17694,12341432112121,14,400 meters x 400 meters,396,213.0,183.0,2475.0,23,23.0,24.0,"[[[49.986195911850395, 26.442300858931826], [49.98978917298687, 26.442300858931826], [49.98978917298687, 26.439083468185736], [49.986195911850395, 26.439083468185736], [49.986195911850395, 26.442300858931826]]]","POLYGON ((49.986195911850395 26.442300858931826, 49.98978917298687 26.442300858931826, 49.98978917298687 26.439083468185736, 49.986195911850395 26.439083468185736, 49.986195911850395 26.442300858931826))",POINT (49.98799254241863 26.44069216355878),True
998,17696,12341423331131,14,400 meters x 400 meters,93,49.0,44.0,581.3,26,30.0,22.0,"[[[50.18149364223953, 26.48411875959842], [50.18225246802465, 26.48733489176486], [50.183825274356685, 26.48733489176486], [50.183825274356685, 26.48411875959842], [50.18149364223953, 26.48411875959842]]]","POLYGON ((50.18149364223953 26.48411875959842, 50.18225246802465 26.48733489176486, 50.183825274356685 26.48733489176486, 50.183825274356685 26.48411875959842, 50.18149364223953 26.48411875959842))",POINT (50.182836874958035 26.485622650051436),True
1000,17704,12341441133344,14,400 meters x 400 meters,115,71.0,44.0,718.8,33,36.0,28.0,"[[[50.191011796629645, 26.342520003963802], [50.19460505776612, 26.342520003963802], [50.19460505776612, 26.339299831694444], [50.191011796629645, 26.339299831694444], [50.191011796629645, 26.342520003963802]]]","POLYGON ((50.191011796629645 26.342520003963802, 50.19460505776612 26.342520003963802, 50.19460505776612 26.339299831694444, 50.191011796629645 26.339299831694444, 50.191011796629645 26.342520003963802))",POINT (50.19280842719788 26.340909917829126),True
1001,16843,12341432423423,14,400 meters x 400 meters,243,129.0,114.0,1518.8,29,30.0,28.0,"[[[50.14429940185543, 26.297429441032612], [50.14789266299191, 26.297429441032612], [50.14789266299191, 26.29420801500768], [50.14429940185543, 26.29420801500768], [50.14429940185543, 26.297429441032612]]]","POLYGON ((50.14429940185543 26.297429441032612, 50.14789266299191 26.297429441032612, 50.14789266299191 26.29420801500768, 50.14429940185543 26.29420801500768, 50.14429940185543 26.297429441032612))",POINT (50.146096032423664 26.295818728020148),True
1007,17777,12341432224422,14,400 meters x 400 meters,214,115.0,99.0,1337.5,28,29.0,27.0,"[[[50.17663875208373, 26.403686242132594], [50.18023201322021, 26.403686242132594], [50.18023201322021, 26.40046777379506], [50.17663875208373, 26.40046777379506], [50.17663875208373, 26.403686242132594]]]","POLYGON ((50.17663875208373 26.403686242132594, 50.18023201322021 26.403686242132594, 50.18023201322021 26.40046777379506, 50.17663875208373 26.40046777379506, 50.17663875208373 26.403686242132594))",POINT (50.178435382651976 26.402077007963825),True
1012,16929,12341434244332,14,400 meters x 400 meters,95,54.0,41.0,593.8,24,26.0,24.0,"[[[50.15507918526487, 26.139474460297222], [50.15867244640135, 26.139474460297222], [50.15867244640135, 26.136248658032287], [50.15507918526487, 26.136248658032287], [50.15507918526487, 26.139474460297222]]]","POLYGON ((50.15507918526487 26.139474460297222, 50.15867244640135 26.139474460297222, 50.15867244640135 26.136248658032287, 50.15507918526487 26.136248658032287, 50.15507918526487 26.139474460297222))",POINT (50.1568758158331 26.137861559164755),True
1020,16949,12341441131323,14,400 meters x 400 meters,1693,1147.0,546.0,10581.3,31,32.0,28.0,"[[[50.187418535493165, 26.374716796753155], [50.191011796629645, 26.374716796753155], [50.191011796629645, 26.37149752094509], [50.187418535493165, 26.37149752094509], [50.187418535493165, 26.374716796753155]]]","POLYGON ((50.187418535493165 26.374716796753155, 50.191011796629645 26.374716796753155, 50.191011796629645 26.37149752094509, 50.187418535493165 26.37149752094509, 50.187418535493165 26.374716796753155))",POINT (50.1892151660614 26.37310715884912),True
1022,16951,12341441311341,14,400 meters x 400 meters,249,126.0,123.0,1556.3,32,32.0,32.0,"[[[50.187418535493165, 26.31997691666476], [50.191011796629645, 26.31997691666476], [50.191011796629645, 26.316756117329277], [50.187418535493165, 26.316756117329277], [50.187418535493165, 26.31997691666476]]]","POLYGON ((50.187418535493165 26.31997691666476, 50.191011796629645 26.31997691666476, 50.191011796629645 26.316756117329277, 50.187418535493165 26.316756117329277, 50.187418535493165 26.31997691666476))",POINT (50.1892151660614 26.318366516997017),True
1023,16953,12341432111424,14,400 meters x 400 meters,532,269.0,263.0,3325.0,19,18.0,19.0,"[[[49.97541612844096, 26.426213006864526], [49.979009389577435, 26.426213006864526], [49.979009389577435, 26.422995166988226], [49.97541612844096, 26.422995166988226], [49.97541612844096, 26.426213006864526]]]","POLYGON ((49.97541612844096 26.426213006864526, 49.979009389577435 26.426213006864526, 49.979009389577435 26.422995166988226, 49.97541612844096 26.422995166988226, 49.97541612844096 26.426213006864526))",POINT (49.97721275900919 26.424604086926376),True
1031,17409,12341414433314,14,400 meters x 400 meters,1105,646.0,459.0,6906.3,28,30.0,25.0,"[[[50.06884091798939, 26.45195249204586], [50.07243417912587, 26.45195249204586], [50.07243417912587, 26.448735370869525], [50.06884091798939, 26.448735370869525], [50.06884091798939, 26.45195249204586]]]","POLYGON ((50.06884091798939 26.45195249204586, 50.07243417912587 26.45195249204586, 50.07243417912587 26.448735370869525, 50.06884091798939 26.448735370869525, 50.06884091798939 26.45195249204586))",POINT (50.070637548557634 26.45034393145769),True
1032,17410,12341432314333,14,400 meters x 400 meters,15,,,93.8,42,,,"[[[49.979009389577435, 26.290986499486444], [49.982602650713915, 26.290986499486444], [49.982602650713915, 26.287764894476634], [49.979009389577435, 26.287764894476634], [49.979009389577435, 26.290986499486444]]]","POLYGON ((49.979009389577435 26.290986499486444, 49.982602650713915 26.290986499486444, 49.982602650713915 26.287764894476634, 49.979009389577435 26.287764894476634, 49.979009389577435 26.290986499486444))",POINT (49.98080602014568 26.289375696981537),True
1037,18208,12341432123131,14,400 meters x 400 meters,259,148.0,111.0,1618.8,27,29.0,26.0,"[[[50.00775547866927, 26.410122909528308], [50.01134873980574, 26.410122909528308], [50.01134873980574, 26.406904620712886], [50.00775547866927, 26.406904620712886], [50.00775547866927, 26.410122909528308]]]","POLYGON ((50.00775547866927 26.410122909528308, 50.01134873980574 26.410122909528308, 50.01134873980574 26.406904620712886, 50.00775547866927 26.406904620712886, 50.00775547866927 26.410122909528308))",POINT (50.00955210923751 26.4085137651206),True
1038,18209,12341432231224,14,400 meters x 400 meters,943,518.0,425.0,5893.8,29,30.0,27.0,"[[[50.09040048480826, 26.38759300302571], [50.093993745944736, 26.38759300302571], [50.093993745944736, 26.38437408601686], [50.09040048480826, 26.38437408601686], [50.09040048480826, 26.38759300302571]]]","POLYGON ((50.09040048480826 26.38759300302571, 50.093993745944736 26.38759300302571, 50.093993745944736 26.38437408601686, 50.09040048480826 26.38437408601686, 50.09040048480826 26.38759300302571))",POINT (50.0921971153765 26.38598354452128),True
1039,18210,12341414441333,14,400 meters x 400 meters,172,87.0,85.0,1075.0,31,31.0,31.0,"[[[50.12273983503656, 26.47125333152784], [50.12633309617304, 26.47125333152784], [50.12633309617304, 26.46803674969708], [50.12273983503656, 26.46803674969708], [50.12273983503656, 26.47125333152784]]]","POLYGON ((50.12273983503656 26.47125333152784, 50.12633309617304 26.47125333152784, 50.12633309617304 26.46803674969708, 50.12273983503656 26.46803674969708, 50.12273983503656 26.47125333152784))",POINT (50.124536465604805 26.469645040612463),True
1040,18211,12341432211134,14,400 meters x 400 meters,2779,1717.0,1062.0,17368.8,30,32.0,26.0,"[[[50.06884091798939, 26.43264841717721], [50.07243417912587, 26.43264841717721], [50.07243417912587, 26.429430756930078], [50.06884091798939, 26.429430756930078], [50.06884091798939, 26.43264841717721]]]","POLYGON ((50.06884091798939 26.43264841717721, 50.07243417912587 26.43264841717721, 50.07243417912587 26.429430756930078, 50.06884091798939 26.429430756930078, 50.06884091798939 26.43264841717721))",POINT (50.070637548557634 26.431039587053643),True
1042,17027,12341441131313,14,400 meters x 400 meters,491,253.0,238.0,3068.8,30,32.0,28.0,"[[[50.18023201322021, 26.374716796753155], [50.183825274356685, 26.374716796753155], [50.183825274356685, 26.37149752094509], [50.18023201322021, 26.37149752094509], [50.18023201322021, 26.374716796753155]]]","POLYGON ((50.18023201322021 26.374716796753155, 50.183825274356685 26.374716796753155, 50.183825274356685 26.37149752094509, 50.18023201322021 26.37149752094509, 50.18023201322021 26.374716796753155))",POINT (50.182028643788456 26.373107158849123),True
1043,17438,12341432423433,14,400 meters x 400 meters,202,88.0,114.0,1262.5,21,21.0,20.0,"[[[50.137112879582475, 26.290986499486444], [50.14070614071895, 26.290986499486444], [50.14070614071895, 26.287764894476634], [50.137112879582475, 26.287764894476634], [50.137112879582475, 26.290986499486444]]]","POLYGON ((50.137112879582475 26.290986499486444, 50.14070614071895 26.290986499486444, 50.14070614071895 26.287764894476634, 50.137112879582475 26.287764894476634, 50.137112879582475 26.290986499486444))",POINT (50.13890951015071 26.28937569698154),True
1047,17876,12341432213442,14,400 meters x 400 meters,711,370.0,341.0,4443.8,33,33.0,34.0,"[[[50.09040048480826, 26.39724921570795], [50.093993745944736, 26.39724921570795], [50.093993745944736, 26.39403056787891], [50.09040048480826, 26.39403056787891], [50.09040048480826, 26.39724921570795]]]","POLYGON ((50.09040048480826 26.39724921570795, 50.093993745944736 26.39724921570795, 50.093993745944736 26.39403056787891, 50.09040048480826 26.39403056787891, 50.09040048480826 26.39724921570795))",POINT (50.0921971153765 26.395639891793433),True
1048,17883,12341441133323,14,400 meters x 400 meters,1101,764.0,337.0,6881.3,36,37.0,30.0,"[[[50.187418535493165, 26.348960079660046], [50.191011796629645, 26.348960079660046], [50.191011796629645, 26.345740086621557], [50.187418535493165, 26.345740086621557], [50.187418535493165, 26.348960079660046]]]","POLYGON ((50.187418535493165 26.348960079660046, 50.191011796629645 26.348960079660046, 50.191011796629645 26.345740086621557, 50.187418535493165 26.345740086621557, 50.187418535493165 26.348960079660046))",POINT (50.189215166061395 26.347350083140803),True
1049,17884,12341432131122,14,400 meters x 400 meters,602,317.0,285.0,3762.5,23,23.0,22.0,"[[[49.96104308389505, 26.390811830315617], [49.96463634503153, 26.390811830315617], [49.96463634503153, 26.38759300302571], [49.96104308389505, 26.38759300302571], [49.96104308389505, 26.390811830315617]]]","POLYGON ((49.96104308389505 26.390811830315617, 49.96463634503153 26.390811830315617, 49.96463634503153 26.38759300302571, 49.96104308389505 26.38759300302571, 49.96104308389505 26.390811830315617))",POINT (49.962839714463286 26.38920241667066),True
1050,17885,12341441114311,14,400 meters x 400 meters,52,29.0,23.0,325.0,24,21.0,28.0,"[[[50.20897810231204, 26.403686242132594], [50.21257136344852, 26.403686242132594], [50.21257136344852, 26.400510848758618], [50.21248802224803, 26.40046777379506], [50.20897810231204, 26.40046777379506], [50.20897810231204, 26.403686242132594]]]","POLYGON ((50.20897810231204 26.403686242132594, 50.21257136344852 26.403686242132594, 50.21257136344852 26.400510848758618, 50.21248802224803 26.40046777379506, 50.20897810231204 26.40046777379506, 50.20897810231204 26.403686242132594))",POINT (50.210774458296356 26.402077255541194),True
1051,18233,12341443113112,14,400 meters x 400 meters,1047,548.0,499.0,6543.8,29,30.0,26.0,"[[[50.183825274356685, 26.210419547704085], [50.187418535493165, 26.210419547704085], [50.187418535493165, 26.207195707985466], [50.183825274356685, 26.207195707985466], [50.183825274356685, 26.210419547704085]]]","POLYGON ((50.183825274356685 26.210419547704085, 50.187418535493165 26.210419547704085, 50.187418535493165 26.207195707985466, 50.183825274356685 26.207195707985466, 50.183825274356685 26.210419547704085))",POINT (50.18562190492493 26.208807627844774),True
1053,18236,12341443114313,14,400 meters x 400 meters,298,178.0,120.0,1862.5,26,26.0,26.0,"[[[50.20897810231204, 26.194299456308773], [50.21257136344852, 26.194299456308773], [50.21257136344852, 26.191075170227712], [50.20897810231204, 26.191075170227712], [50.20897810231204, 26.194299456308773]]]","POLYGON ((50.20897810231204 26.194299456308773, 50.21257136344852 26.194299456308773, 50.21257136344852 26.191075170227712, 50.20897810231204 26.191075170227712, 50.20897810231204 26.194299456308773))",POINT (50.21077473288028 26.19268731326824),True
1054,18237,12341432413313,14,400 meters x 400 meters,67,39.0,28.0,418.8,28,30.0,24.0,"[[[50.06524765685291, 26.297429441032612], [50.06884091798939, 26.297429441032612], [50.06884091798939, 26.29420801500768], [50.06524765685291, 26.29420801500768], [50.06524765685291, 26.297429441032612]]]","POLYGON ((50.06524765685291 26.297429441032612, 50.06884091798939 26.297429441032612, 50.06884091798939 26.29420801500768, 50.06524765685291 26.29420801500768, 50.06524765685291 26.297429441032612))",POINT (50.06704428742115 26.295818728020148),True
1055,18238,12341432121244,14,400 meters x 400 meters,2187,1185.0,1002.0,13668.8,25,26.0,23.0,"[[[50.032908306624606, 26.43264841717721], [50.036501567761086, 26.43264841717721], [50.036501567761086, 26.429430756930078], [50.032908306624606, 26.429430756930078], [50.032908306624606, 26.43264841717721]]]","POLYGON ((50.032908306624606 26.43264841717721, 50.036501567761086 26.43264841717721, 50.036501567761086 26.429430756930078, 50.032908306624606 26.429430756930078, 50.032908306624606 26.43264841717721))",POINT (50.03470493719285 26.431039587053643),True
1056,18240,12341432124342,14,400 meters x 400 meters,376,223.0,153.0,2350.0,31,34.0,30.0,"[[[50.04728135117052, 26.39724921570795], [50.050874612307, 26.39724921570795], [50.050874612307, 26.39403056787891], [50.04728135117052, 26.39403056787891], [50.04728135117052, 26.39724921570795]]]","POLYGON ((50.04728135117052 26.39724921570795, 50.050874612307 26.39724921570795, 50.050874612307 26.39403056787891, 50.04728135117052 26.39403056787891, 50.04728135117052 26.39724921570795))",POINT (50.04907798173877 26.395639891793433),True
1057,18244,12341432224223,14,400 meters x 400 meters,139,70.0,69.0,868.8,27,26.0,28.0,"[[[50.17304549094725, 26.413341108571203], [50.17663875208373, 26.413341108571203], [50.17663875208373, 26.410122909528308], [50.17304549094725, 26.410122909528308], [50.17304549094725, 26.413341108571203]]]","POLYGON ((50.17304549094725 26.413341108571203, 50.17663875208373 26.413341108571203, 50.17663875208373 26.410122909528308, 50.17304549094725 26.410122909528308, 50.17304549094725 26.413341108571203))",POINT (50.174842121515496 26.411732009049757),True
1058,17031,12341432423211,14,400 meters x 400 meters,17,,,106.3,27,,,"[[[50.137112879582475, 26.313535228443644], [50.14070614071895, 26.313535228443644], [50.14070614071895, 26.31031425001558], [50.137112879582475, 26.31031425001558], [50.137112879582475, 26.313535228443644]]]","POLYGON ((50.137112879582475 26.313535228443644, 50.14070614071895 26.313535228443644, 50.14070614071895 26.31031425001558, 50.137112879582475 26.31031425001558, 50.137112879582475 26.313535228443644))",POINT (50.13890951015072 26.31192473922961),True
1174,190009,12341432121223,14,400 meters x 400 meters,1200,664.0,536.0,7500.0,26,28.0,24.0,"[[[50.02931504548813, 26.439083468185736], [50.032908306624606, 26.439083468185736], [50.032908306624606, 26.4358659875983], [50.02931504548813, 26.4358659875983], [50.02931504548813, 26.439083468185736]]]","POLYGON ((50.02931504548813 26.439083468185736, 50.032908306624606 26.439083468185736, 50.032908306624606 26.4358659875983, 50.02931504548813 26.4358659875983, 50.02931504548813 26.439083468185736))",POINT (50.03111167605636 26.43747472789202),True
1180,189597,12341434423431,14,400 meters x 400 meters,48,29.0,19.0,300.0,16,14.0,22.0,"[[[50.137112879582475, 26.08785093431033], [50.14070614071895, 26.08785093431033], [50.14070614071895, 26.084623707098082], [50.137112879582475, 26.084623707098082], [50.137112879582475, 26.08785093431033]]]","POLYGON ((50.137112879582475 26.08785093431033, 50.14070614071895 26.08785093431033, 50.14070614071895 26.084623707098082, 50.137112879582475 26.084623707098082, 50.137112879582475 26.08785093431033))",POINT (50.13890951015071 26.08623732070421),True
1182,190014,12341434122142,14,400 meters x 400 meters,49,,,306.3,35,,,"[[[50.04728135117052, 26.22976071053565], [50.050874612307, 26.22976071053565], [50.050874612307, 26.226537406707152], [50.04728135117052, 26.226537406707152], [50.04728135117052, 26.22976071053565]]]","POLYGON ((50.04728135117052 26.22976071053565, 50.050874612307 26.22976071053565, 50.050874612307 26.226537406707152, 50.04728135117052 26.226537406707152, 50.04728135117052 26.22976071053565))",POINT (50.04907798173877 26.228149058621405),True
1231,189788,12341434223441,14,400 meters x 400 meters,535,282.0,253.0,3343.8,24,25.0,23.0,"[[[50.14429940185543, 26.191075170227712], [50.14789266299191, 26.191075170227712], [50.14789266299191, 26.18785079489739], [50.14429940185543, 26.18785079489739], [50.14429940185543, 26.191075170227712]]]","POLYGON ((50.14429940185543 26.191075170227712, 50.14789266299191 26.191075170227712, 50.14789266299191 26.18785079489739, 50.14429940185543 26.18785079489739, 50.14429940185543 26.191075170227712))",POINT (50.14609603242367 26.18946298256255),True
1261,189503,12341432214123,14,400 meters x 400 meters,605,173.0,432.0,3781.3,36,33.0,37.0,"[[[50.101180268217696, 26.413341108571203], [50.104773529354176, 26.413341108571203], [50.104773529354176, 26.410122909528308], [50.101180268217696, 26.410122909528308], [50.101180268217696, 26.413341108571203]]]","POLYGON ((50.101180268217696 26.413341108571203, 50.104773529354176 26.413341108571203, 50.104773529354176 26.410122909528308, 50.101180268217696 26.410122909528308, 50.101180268217696 26.413341108571203))",POINT (50.10297689878594 26.411732009049757),True
1267,189509,12341432433111,14,400 meters x 400 meters,356,170.0,186.0,2225.0,22,18.0,26.0,"[[[50.06524765685291, 26.26198883373323], [50.06884091798939, 26.26198883373323], [50.06884091798939, 26.25876642367277], [50.06524765685291, 26.25876642367277], [50.06524765685291, 26.26198883373323]]]","POLYGON ((50.06524765685291 26.26198883373323, 50.06884091798939 26.26198883373323, 50.06884091798939 26.25876642367277, 50.06524765685291 26.25876642367277, 50.06524765685291 26.26198883373323))",POINT (50.067044287421155 26.260377628703004),True
1316,311922,12341432121334,14,400 meters x 400 meters,332,183.0,149.0,2075.0,26,30.0,20.0,"[[[50.01134873980574, 26.41977723730881], [50.01494200094222, 26.41977723730881], [50.01494200094222, 26.41655921783393], [50.01134873980574, 26.41655921783393], [50.01134873980574, 26.41977723730881]]]","POLYGON ((50.01134873980574 26.41977723730881, 50.01494200094222 26.41977723730881, 50.01494200094222 26.41655921783393, 50.01134873980574 26.41655921783393, 50.01134873980574 26.41977723730881))",POINT (50.013145370373984 26.41816822757137),True
