Business ID,District,City,Latitude,Longitude,POI Name,POI Latitude,POI Longitude,Category,Rating,Popularity,Business Type
6535,Al Athir Dist.,Dammam,26.4367416,50.0607492,Dunkin' Donuts (دانكن دونتس),26.411861,50.072033,Coffee Shop,8.9,0.989342199297766,Coffee Shop
6536,Al Athir Dist.,Dammam,26.4367416,50.0607492,دوز,26.429543,50.040595,Coffee Shop,8.3,0.9970688458710084,Coffee Shop
6537,Al Athir Dist.,Dammam,26.4367416,50.0607492,Starbucks (ستاربكس),26.412554,50.071022,Coffee Shop,8.7,0.9596785052149686,Coffee Shop
6538,Al Athir Dist.,Dammam,26.4367416,50.0607492,Kav Specialized Coffee,26.46298,50.063263,Coffee Shop,8.5,0.9751732281017929,Coffee Shop
6539,Al Athir Dist.,Dammam,26.4367416,50.0607492,PappaRoti Cafe (باباروتي كافيه),26.462396,50.06472,Café,8.3,0.964691503796,Coffee Shop
6540,Al Athir Dist.,Dammam,26.4367416,50.0607492,AQEEQ (عقيق),26.456635,50.081092,Tea Room,8.4,0.9854788760111446,Coffee Shop
6541,Al Athir Dist.,Dammam,26.4367416,50.0607492,Starbucks (ستاربكس),26.431259,50.08409,Coffee Shop,7.9,0.9854270888357208,Coffee Shop
6542,Al Athir Dist.,Dammam,26.4367416,50.0607492,Verocci Cafe,26.454256,50.061719,Café,7.7,0.9654061668168494,Coffee Shop
6543,Al Athir Dist.,Dammam,26.4367416,50.0607492,Tim Hortons,26.436701,50.033922,Coffee Shop,8.0,0.9998037384117038,Coffee Shop
6544,Al Athir Dist.,Dammam,26.4367416,50.0607492,مجلس و دلة,26.431419,50.039743,Coffee Shop,7.8,0.9861417518565704,Coffee Shop
6545,Al Athir Dist.,Dammam,26.4367416,50.0607492,Tim Hortons,26.427405,50.038187,Coffee Shop,7.7,0.9279226092450464,Coffee Shop
6546,Al Athir Dist.,Dammam,26.4367416,50.0607492,Tim Hortons,26.414539,50.076121,Coffee Shop,7.9,0.9817087696402864,Coffee Shop
6547,Al Athir Dist.,Dammam,26.4367416,50.0607492,مجلس كرك وچباتي,26.443943,50.070307,Café,7.3,0.9481403225305284,Coffee Shop
6548,Al Athir Dist.,Dammam,26.4367416,50.0607492,ستاربكس,26.438295,50.08364,Coffee Shop,7.6,0.97508001118603,Coffee Shop
6549,Al Athir Dist.,Dammam,26.4367416,50.0607492,Majlesi Karak & Chapati,26.443974,50.070418,Café,7.2,0.962889310091249,Coffee Shop
6550,Al Athir Dist.,Dammam,26.4367416,50.0607492,مقهى الأصايل,26.415575,50.065251,Café,7.5,0.964732933536339,Coffee Shop
6551,Al Athir Dist.,Dammam,26.4367416,50.0607492,مقهى فرجان الأول,26.462273,50.064516,Coffee Shop,7.5,0.92430786440046,Coffee Shop
6552,Al Athir Dist.,Dammam,26.4367416,50.0607492,Mado,26.462122,50.06728,Coffee Shop,7.4,0.7171902350102021,Coffee Shop
