Business ID,Name,Latitude,Longitude,Category,Rating,Popularity,Google Place ID,Business Status,Distance (m),Cluster,generalCategory,Religious Institutions,Coffee Shops,Food & Dining,Restaurants,Home & Construction Services,Entertainment & Recreation,Retail & Shopping,Finance & Services,Education,Health,Public & Government Services,Hotels & Hospitality,Transportation & Travel,Beauty & Wellness,POI Density,Avg Rating - Business Type,Avg Rating - Food & Dining,Competition - Business Type/Area,Competition - Food & Dining/Area,Competition - Business Type/POI Density,Competition - Food & Dining/POI Density,Competition - Business Type/related POIs,Competition - Food & Dining/related POIs,Population Within 1km
5c1279d95bc27d0025947ff3,c house cafe,26.411431,50.047636,Coffee Shop,8.0,0.9652148706428002,ChIJtbV1Aur9ST4RFOPSOP7UpzA,OPERATIONAL,48.845960615229735,,coffee shop,4,1,3,3,0,0,12,5,3,6,3,0,1,4,58,3.8,3.8333333333333335,0.3183091418385536,0.9549274255156608,0.0172413793103448,0.0517241379310344,0.0666666666666666,0.2,39062
5fc4a265ff5ebc1cfecbc009,tim hortons (تيم هورتنز),26.414039,50.05423,Coffee Shop,9.0,0.9975567587713396,ChIJj6ruI5n9ST4Ro01hP45pnJ0,OPERATIONAL,26.930702407179886,,coffee shop,0,3,10,8,0,0,18,5,2,4,0,0,5,2,57,4.1000000000000005,4.2,0.9549274255156608,3.183091418385536,0.0526315789473684,0.175438596491228,0.1071428571428571,0.3571428571428571,23231
5e16dd07cd7d3000089ff941,otto cafe (اُتّو كافيه),26.405553,50.058367,Coffee Shop,8.9,0.9917695899288768,ChIJlQRC2UX9ST4RGnu5VIEZ4u0,OPERATIONAL,58.84610539445716,,coffee shop,1,3,12,9,0,0,15,5,0,5,1,1,2,3,58,4.466666666666667,4.025,0.9549274255156608,3.819709702062643,0.0517241379310344,0.2068965517241379,0.1071428571428571,0.4285714285714285,22665
61548e1a5914091060be6bc3,شاي بن بخار,26.404053,50.054336,Coffee Shop,No rating,0.9926288654457364,ChIJtb-Wu9_9ST4RtWma5no-JRs,OPERATIONAL,28.901774948709704,,coffee shop,1,3,11,8,0,0,18,4,1,6,0,1,3,0,57,4.4,4.0,0.9549274255156608,3.5014005602240896,0.0526315789473684,0.1929824561403508,0.1,0.3666666666666666,23547
5b048b1fe0c0c9002ce6d45f,فيشاوي,26.40381,50.053914,Coffee Shop,No rating,0.5386829273342789,ChIJWUhzegD9ST4Rrf8SB2O4LUs,OPERATIONAL,95.41493037280856,,coffee shop,1,3,10,7,0,0,16,6,1,7,0,1,3,0,57,4.4,4.011111111111111,0.9549274255156608,3.183091418385536,0.0526315789473684,0.175438596491228,0.1111111111111111,0.3703703703703703,23547
5d7283893539dc000885b8a6,graph cafe (جراف كافيه),26.407486,50.066796,Coffee Shop,9.2,0.9994616587123292,ChIJtVfHbm39ST4RhNkfwSwW0Mg,OPERATIONAL,15.998841749745772,,coffee shop,1,4,12,9,0,0,14,8,1,3,1,1,0,1,56,4.25,4.0,1.2732365673542143,3.819709702062643,0.0714285714285714,0.2142857142857142,0.1481481481481481,0.4444444444444444,20353
57cb068e498e9105e8310162,happiness cups (أكواب السعادة),26.408046,50.071857,Coffee Shop,9.1,0.995755386001056,ChIJK-wO0On8ST4RoW_KczUQVHo,OPERATIONAL,3.187581668258245,,coffee shop,1,3,9,7,0,0,13,8,2,3,1,2,8,1,57,4.266666666666667,3.966666666666667,0.9549274255156608,2.8647822765469826,0.0526315789473684,0.1578947368421052,0.125,0.375,28183
5c76e085f00a70002c69d676,شاي بن بخار,26.408031,50.07192,Coffee Shop,9.0,0.9705051090658744,ChIJcTBT8PX9ST4RjCstxndBwAI,OPERATIONAL,6.9939357842008265,,coffee shop,1,3,10,8,0,0,13,7,2,3,1,2,8,1,57,4.266666666666667,4.01,0.9549274255156608,3.183091418385536,0.0526315789473684,0.175438596491228,0.12,0.4,28183
640ccfae076b7a04c735e0c3,شاي خليفة (‎شاي خليفة),26.407706,50.066642,Coffee Shop,8.1,0.2229768202664789,ChIJGRI30AT9ST4RxCyGGBW6d4w,OPERATIONAL,25.93658400606348,,coffee shop,1,5,13,9,0,0,15,8,1,3,1,1,0,0,56,4.26,4.023076923076923,1.591545709192768,4.138018843901197,0.0892857142857142,0.2321428571428571,0.1724137931034483,0.4482758620689655,22599
6369812639ec352f2f127351,محمصة و مقهى عصر,26.407603,50.066334,Coffee Shop,8.1,0.934736471586968,ChIJVwUOOGD9ST4RnHbPUh9Baug,OPERATIONAL,9.172349431662148,,coffee shop,1,4,12,9,0,0,14,8,1,3,1,1,0,0,56,4.35,3.983333333333333,1.2732365673542143,3.819709702062643,0.0714285714285714,0.2142857142857142,0.1481481481481481,0.4444444444444444,22599
